"year","unitid","inst_name","state_name","level_of_study","enrollment_fall"
"2009","229300","The University of Texas Health Science Center at Houston","Texas","Undergraduate","462"
"2009","229300","The University of Texas Health Science Center at Houston","Texas","Graduate","3507"
"2009","229337","Texas Tech University Health Sciences Center","Texas","Undergraduate","682"
"2009","229337","Texas Tech University Health Sciences Center","Texas","Graduate","2568"
"2009","229814","West Texas A & M University","Texas","Undergraduate","6250"
"2009","229814","West Texas A & M University","Texas","Graduate","1384"
"2009","262129","New College of Florida","Florida","Undergraduate","825"
"2009","409315","South Texas College","Texas","Undergraduate","26338"
"2009","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","Undergraduate","208"
"2009","433660","Florida Gulf Coast University","Florida","Undergraduate","9740"
"2009","433660","Florida Gulf Coast University","Florida","Graduate","1352"
"2009","447689","Georgia Gwinnett College","Georgia","Undergraduate","2947"
"2009","448840","University of South Florida-St. Petersburg Campus","Florida","Undergraduate","3445"
"2009","448840","University of South Florida-St. Petersburg Campus","Florida","Graduate","450"
"2009","451671","University of South Florida Sarasota-Manatee","Florida","Undergraduate","1527"
"2009","451671","University of South Florida Sarasota-Manatee","Florida","Graduate","276"
"2009","451680","University of South Florida-Polytechnic","Florida","Undergraduate","1087"
"2009","451680","University of South Florida-Polytechnic","Florida","Graduate","217"
"2009","456959","University of Minnesota-Rochester","Minnesota","Undergraduate","57"
"2008","104151","Arizona State University","Arizona","Undergraduate","53298"
"2008","104151","Arizona State University","Arizona","Graduate","13254"
"2008","104151","Arizona State University","Arizona","First professional","530"
"2008","104179","University of Arizona","Arizona","Undergraduate","29716"
"2008","104179","University of Arizona","Arizona","Graduate","8341"
"2008","105330","Northern Arizona University","Arizona","Undergraduate","16783"
"2008","105330","Northern Arizona University","Arizona","Graduate","5719"
"2008","132523","Gooding Institute of Nurse Anesthesia","Florida","Graduate","48"
"2008","132903","University of Central Florida","Florida","Undergraduate","42974"
"2008","132903","University of Central Florida","Florida","Graduate","7147"
"2008","133021","Chipola College","Florida","Undergraduate","2305"
"2008","133386","Daytona State College","Florida","Undergraduate","15030"
"2008","133508","Edison State College","Florida","Undergraduate","13007"
"2008","133650","Florida Agricultural and Mechanical University","Florida","Undergraduate","9596"
"2008","133650","Florida Agricultural and Mechanical University","Florida","Graduate","1093"
"2008","133650","Florida Agricultural and Mechanical University","Florida","First professional","1168"
"2008","133669","Florida Atlantic University","Florida","Undergraduate","22059"
"2008","133669","Florida Atlantic University","Florida","Graduate","4780"
"2008","133702","Florida Community College at Jacksonville","Florida","Undergraduate","25903"
"2008","133951","Florida International University","Florida","Undergraduate","31504"
"2008","133951","Florida International University","Florida","Graduate","6725"
"2008","133951","Florida International University","Florida","First professional","530"
"2008","134097","Florida State University","Florida","Undergraduate","29869"
"2008","134097","Florida State University","Florida","Graduate","7641"
"2008","134097","Florida State University","Florida","First professional","1172"
"2008","134130","University of Florida","Florida","Undergraduate","34654"
"2008","134130","University of Florida","Florida","Graduate","12669"
"2008","134130","University of Florida","Florida","First professional","4151"
"2008","134608","Indian River State College","Florida","Undergraduate","15366"
"2008","135717","Miami Dade College","Florida","Undergraduate","57222"
"2008","136172","University of North Florida","Florida","Undergraduate","13387"
"2008","136172","University of North Florida","Florida","Graduate","1893"
"2008","136233","Northwest Florida State College","Florida","Undergraduate","7463"
"2008","137078","St Petersburg College","Florida","Undergraduate","26659"
"2008","137351","University of South Florida","Florida","Undergraduate","35918"
"2008","137351","University of South Florida","Florida","Graduate","9792"
"2008","137351","University of South Florida","Florida","First professional","479"
"2008","138354","The University of West Florida","Florida","Undergraduate","8718"
"2008","138354","The University of West Florida","Florida","Graduate","1773"
"2008","138558","Abraham Baldwin Agricultural College","Georgia","Undergraduate","3600"
"2008","138716","Albany State University","Georgia","Undergraduate","3752"
"2008","138716","Albany State University","Georgia","Graduate","424"
"2008","138789","Armstrong Atlantic State University","Georgia","Undergraduate","6215"
"2008","138789","Armstrong Atlantic State University","Georgia","Graduate","852"
"2008","138983","Augusta State University","Georgia","Undergraduate","5525"
"2008","138983","Augusta State University","Georgia","Graduate","1164"
"2008","139311","Clayton  State University","Georgia","Undergraduate","5921"
"2008","139311","Clayton  State University","Georgia","Graduate","153"
"2008","139366","Columbus State University","Georgia","Undergraduate","6838"
"2008","139366","Columbus State University","Georgia","Graduate","1113"
"2008","139463","Dalton State College","Georgia","Undergraduate","4957"
"2008","139719","Fort Valley State University","Georgia","Undergraduate","2972"
"2008","139719","Fort Valley State University","Georgia","Graduate","134"
"2008","139755","Georgia Institute of Technology-Main Campus","Georgia","Undergraduate","12973"
"2008","139755","Georgia Institute of Technology-Main Campus","Georgia","Graduate","6440"
"2008","139764","Georgia Southwestern State University","Georgia","Undergraduate","2420"
"2008","139764","Georgia Southwestern State University","Georgia","Graduate","297"
"2008","139773","Gainesville State College","Georgia","Undergraduate","8238"
"2008","139861","Georgia College & State University","Georgia","Undergraduate","5490"
"2008","139861","Georgia College & State University","Georgia","Graduate","1016"
"2008","139931","Georgia Southern University","Georgia","Undergraduate","15490"
"2008","139931","Georgia Southern University","Georgia","Graduate","2274"
"2008","139940","Georgia State University","Georgia","Undergraduate","20825"
"2008","139940","Georgia State University","Georgia","Graduate","6751"
"2008","139940","Georgia State University","Georgia","First professional","653"
"2008","139959","University of Georgia","Georgia","Undergraduate","25467"
"2008","139959","University of Georgia","Georgia","Graduate","7160"
"2008","139959","University of Georgia","Georgia","First professional","1553"
"2008","139968","Gordon College","Georgia","Undergraduate","3855"
"2008","140164","Kennesaw State University","Georgia","Undergraduate","19171"
"2008","140164","Kennesaw State University","Georgia","Graduate","2278"
"2008","140322","Macon State College","Georgia","Undergraduate","6431"
"2008","140401","Medical College of Georgia","Georgia","Undergraduate","587"
"2008","140401","Medical College of Georgia","Georgia","Graduate","854"
"2008","140401","Medical College of Georgia","Georgia","First professional","1002"
"2008","140483","Middle Georgia College","Georgia","Undergraduate","3434"
"2008","140669","North Georgia College & State University","Georgia","Undergraduate","4750"
"2008","140669","North Georgia College & State University","Georgia","Graduate","750"
"2008","140960","Savannah State University","Georgia","Undergraduate","3337"
"2008","140960","Savannah State University","Georgia","Graduate","116"
"2008","141097","Southern Polytechnic State University","Georgia","Undergraduate","4251"
"2008","141097","Southern Polytechnic State University","Georgia","Graduate","567"
"2008","141264","Valdosta State University","Georgia","Undergraduate","9708"
"2008","141264","Valdosta State University","Georgia","Graduate","1782"
"2008","141334","University of West Georgia","Georgia","Undergraduate","9230"
"2008","141334","University of West Georgia","Georgia","Graduate","2022"
"2008","173124","Bemidji State University","Minnesota","Undergraduate","4447"
"2008","173124","Bemidji State University","Minnesota","Graduate","369"
"2008","173920","Minnesota State University-Mankato","Minnesota","Undergraduate","12825"
"2008","173920","Minnesota State University-Mankato","Minnesota","Graduate","1796"
"2008","174020","Metropolitan State University","Minnesota","Undergraduate","6335"
"2008","174020","Metropolitan State University","Minnesota","Graduate","604"
"2008","174066","University of Minnesota-Twin Cities","Minnesota","Undergraduate","32557"
"2008","174066","University of Minnesota-Twin Cities","Minnesota","Graduate","14918"
"2008","174066","University of Minnesota-Twin Cities","Minnesota","First professional","3665"
"2008","174075","University of Minnesota-Crookston","Minnesota","Undergraduate","2199"
"2008","174233","University of Minnesota-Duluth","Minnesota","Undergraduate","10243"
"2008","174233","University of Minnesota-Duluth","Minnesota","Graduate","758"
"2008","174233","University of Minnesota-Duluth","Minnesota","First professional","365"
"2008","174251","University of Minnesota-Morris","Minnesota","Undergraduate","1607"
"2008","174358","Minnesota State University-Moorhead","Minnesota","Undergraduate","7055"
"2008","174358","Minnesota State University-Moorhead","Minnesota","Graduate","465"
"2008","174783","Saint Cloud State University","Minnesota","Undergraduate","15612"
"2008","174783","Saint Cloud State University","Minnesota","Graduate","1818"
"2008","175078","Southwest Minnesota State University","Minnesota","Undergraduate","6114"
"2008","175078","Southwest Minnesota State University","Minnesota","Graduate","388"
"2008","175272","Winona State University","Minnesota","Undergraduate","7819"
"2008","175272","Winona State University","Minnesota","Graduate","663"
"2008","200697","Air Force Institute of Technology-Graduate School of Engineering & Management","Ohio","Graduate","773"
"2008","200800","University of Akron Main Campus","Ohio","Undergraduate","19817"
"2008","200800","University of Akron Main Campus","Ohio","Graduate","3806"
"2008","200800","University of Akron Main Campus","Ohio","First professional","496"
"2008","201432","Bowling Green State University-Firelands","Ohio","Undergraduate","2284"
"2008","201432","Bowling Green State University-Firelands","Ohio","Graduate","70"
"2008","201441","Bowling Green State University-Main Campus","Ohio","Undergraduate","14862"
"2008","201441","Bowling Green State University-Main Campus","Ohio","Graduate","3012"
"2008","201690","Central State University","Ohio","Undergraduate","2142"
"2008","201690","Central State University","Ohio","Graduate","29"
"2008","201885","University of Cincinnati-Main Campus","Ohio","Undergraduate","20914"
"2008","201885","University of Cincinnati-Main Campus","Ohio","Graduate","7715"
"2008","201885","University of Cincinnati-Main Campus","Ohio","First professional","988"
"2008","201946","University of Cincinnati-Clermont College","Ohio","Undergraduate","3225"
"2008","201946","University of Cincinnati-Clermont College","Ohio","Graduate","16"
"2008","201955","University of Cincinnati-Raymond Walters College","Ohio","Undergraduate","4180"
"2008","201955","University of Cincinnati-Raymond Walters College","Ohio","Graduate","34"
"2008","202134","Cleveland State University","Ohio","Undergraduate","9541"
"2008","202134","Cleveland State University","Ohio","Graduate","4927"
"2008","202134","Cleveland State University","Ohio","First professional","671"
"2008","202648","Edison State Community College","Ohio","Undergraduate","3339"
"2008","202648","Edison State Community College","Ohio","Graduate","4"
"2008","203492","Kent State University Salem Campus","Ohio","Undergraduate","1313"
"2008","203492","Kent State University Salem Campus","Ohio","Graduate","6"
"2008","203517","Kent State University Kent Campus","Ohio","Undergraduate","18152"
"2008","203517","Kent State University Kent Campus","Ohio","Graduate","4792"
"2008","204006","Miami University-Hamilton","Ohio","Undergraduate","2842"
"2008","204006","Miami University-Hamilton","Ohio","Graduate","16"
"2008","204015","Miami University-Middletown","Ohio","Undergraduate","1952"
"2008","204015","Miami University-Middletown","Ohio","Graduate","13"
"2008","204024","Miami University-Oxford","Ohio","Undergraduate","14785"
"2008","204024","Miami University-Oxford","Ohio","Graduate","2406"
"2008","204477","Northeastern Ohio Universities Colleges of Medicine and Pharmacy","Ohio","First professional","602"
"2008","204671","Ohio State University-Lima Campus","Ohio","Undergraduate","1351"
"2008","204671","Ohio State University-Lima Campus","Ohio","Graduate","58"
"2008","204680","Ohio State University-Mansfield Campus","Ohio","Undergraduate","1476"
"2008","204680","Ohio State University-Mansfield Campus","Ohio","Graduate","69"
"2008","204699","Ohio State University-Marion Campus","Ohio","Undergraduate","1594"
"2008","204699","Ohio State University-Marion Campus","Ohio","Graduate","79"
"2008","204705","Ohio State University-Newark Campus","Ohio","Undergraduate","2364"
"2008","204705","Ohio State University-Newark Campus","Ohio","Graduate","108"
"2008","204796","Ohio State University-Main Campus","Ohio","Undergraduate","40212"
"2008","204796","Ohio State University-Main Campus","Ohio","Graduate","13503"
"2008","204802","Ohio University-Eastern Campus","Ohio","Undergraduate","774"
"2008","204820","Ohio University-Chillicothe Campus","Ohio","Undergraduate","1978"
"2008","204839","Ohio University-Southern Campus","Ohio","Undergraduate","1831"
"2008","204848","Ohio University-Lancaster Campus","Ohio","Undergraduate","1868"
"2008","204857","Ohio University-Main Campus","Ohio","Undergraduate","17571"
"2008","204857","Ohio University-Main Campus","Ohio","Graduate","3798"
"2008","204866","Ohio University-Zanesville Campus","Ohio","Undergraduate","1893"
"2008","205443","Shawnee State University","Ohio","Undergraduate","3935"
"2008","205443","Shawnee State University","Ohio","Graduate","41"
"2008","206084","University of Toledo","Ohio","Undergraduate","17591"
"2008","206084","University of Toledo","Ohio","Graduate","3409"
"2008","206084","University of Toledo","Ohio","First professional","1336"
"2008","206604","Wright State University-Main Campus","Ohio","Undergraduate","12772"
"2008","206604","Wright State University-Main Campus","Ohio","Graduate","3370"
"2008","206604","Wright State University-Main Campus","Ohio","First professional","530"
"2008","206695","Youngstown State University","Ohio","Undergraduate","12405"
"2008","206695","Youngstown State University","Ohio","Graduate","1299"
"2008","222831","Angelo State University","Texas","Undergraduate","5662"
"2008","222831","Angelo State University","Texas","Graduate","493"
"2008","223214","Texas A&M Health Science Center","Texas","Undergraduate","105"
"2008","223214","Texas A&M Health Science Center","Texas","Graduate","1590"
"2008","223506","Brazosport College","Texas","Undergraduate","3893"
"2008","224147","Texas A & M University-Corpus Christi","Texas","Undergraduate","7249"
"2008","224147","Texas A & M University-Corpus Christi","Texas","Graduate","1758"
"2008","224545","Texas A & M University-Texarkana","Texas","Undergraduate","1046"
"2008","224545","Texas A & M University-Texarkana","Texas","Graduate","620"
"2008","224554","Texas A & M University-Commerce","Texas","Undergraduate","4913"
"2008","224554","Texas A & M University-Commerce","Texas","Graduate","3812"
"2008","225414","University of Houston-Clear Lake","Texas","Undergraduate","4340"
"2008","225414","University of Houston-Clear Lake","Texas","Graduate","3318"
"2008","225432","University of Houston-Downtown","Texas","Undergraduate","12134"
"2008","225432","University of Houston-Downtown","Texas","Graduate","149"
"2008","225502","University of Houston-Victoria","Texas","Undergraduate","1569"
"2008","225502","University of Houston-Victoria","Texas","Graduate","1605"
"2008","225511","University of Houston","Texas","Undergraduate","28800"
"2008","225511","University of Houston","Texas","Graduate","5484"
"2008","225511","University of Houston","Texas","First professional","1820"
"2008","226091","Lamar University","Texas","Undergraduate","8993"
"2008","226091","Lamar University","Texas","Graduate","4472"
"2008","226152","Texas A & M International University","Texas","Undergraduate","4794"
"2008","226152","Texas A & M International University","Texas","Graduate","1062"
"2008","226806","Midland College","Texas","Undergraduate","5795"
"2008","226833","Midwestern State University","Texas","Undergraduate","5361"
"2008","226833","Midwestern State University","Texas","Graduate","732"
"2008","227216","University of North Texas","Texas","Undergraduate","27812"
"2008","227216","University of North Texas","Texas","Graduate","7018"
"2008","227368","The University of Texas-Pan American","Texas","Undergraduate","15336"
"2008","227368","The University of Texas-Pan American","Texas","Graduate","2198"
"2008","227377","The University of Texas at Brownsville","Texas","Undergraduate","16340"
"2008","227377","The University of Texas at Brownsville","Texas","Graduate","849"
"2008","227526","Prairie View A & M University","Texas","Undergraduate","6278"
"2008","227526","Prairie View A & M University","Texas","Graduate","1925"
"2008","227881","Sam Houston State University","Texas","Undergraduate","14302"
"2008","227881","Sam Houston State University","Texas","Graduate","2360"
"2008","228431","Stephen F Austin State University","Texas","Undergraduate","10476"
"2008","228431","Stephen F Austin State University","Texas","Graduate","1524"
"2008","228459","Texas State University-San Marcos","Texas","Undergraduate","24810"
"2008","228459","Texas State University-San Marcos","Texas","Graduate","4295"
"2008","228501","Sul Ross State University","Texas","Undergraduate","1974"
"2008","228501","Sul Ross State University","Texas","Graduate","798"
"2008","228529","Tarleton State University","Texas","Undergraduate","7886"
"2008","228529","Tarleton State University","Texas","Graduate","1747"
"2008","228635","University of Texas Southwestern Medical Center at Dallas","Texas","Undergraduate","103"
"2008","228635","University of Texas Southwestern Medical Center at Dallas","Texas","Graduate","1435"
"2008","228635","University of Texas Southwestern Medical Center at Dallas","Texas","First professional","923"
"2008","228644","The University of Texas Health Science Center at San Antonio","Texas","Undergraduate","807"
"2008","228644","The University of Texas Health Science Center at San Antonio","Texas","Graduate","1013"
"2008","228644","The University of Texas Health Science Center at San Antonio","Texas","First professional","1273"
"2008","228653","The University of Texas Medical Branch","Texas","Undergraduate","470"
"2008","228653","The University of Texas Medical Branch","Texas","Graduate","1868"
"2008","228705","Texas A & M University-Kingsville","Texas","Undergraduate","5538"
"2008","228705","Texas A & M University-Kingsville","Texas","Graduate","1595"
"2008","228714","Texas A & M University at Galveston","Texas","Undergraduate","1566"
"2008","228714","Texas A & M University at Galveston","Texas","Graduate","46"
"2008","228723","Texas A & M University","Texas","Undergraduate","38430"
"2008","228723","Texas A & M University","Texas","Graduate","9609"
"2008","228769","The University of Texas at Arlington","Texas","Undergraduate","18985"
"2008","228769","The University of Texas at Arlington","Texas","Graduate","6099"
"2008","228778","The University of Texas at Austin","Texas","Undergraduate","37389"
"2008","228778","The University of Texas at Austin","Texas","Graduate","12595"
"2008","228787","The University of Texas at Dallas","Texas","Undergraduate","9393"
"2008","228787","The University of Texas at Dallas","Texas","Graduate","5520"
"2008","228796","The University of Texas at El Paso","Texas","Undergraduate","16976"
"2008","228796","The University of Texas at El Paso","Texas","Graduate","3482"
"2008","228802","The University of Texas at Tyler","Texas","Undergraduate","5091"
"2008","228802","The University of Texas at Tyler","Texas","Graduate","1026"
"2008","228909","University of North Texas Health Science Center","Texas","Graduate","595"
"2008","228909","University of North Texas Health Science Center","Texas","First professional","630"
"2008","229018","The University of Texas of the Permian Basin","Texas","Undergraduate","2584"
"2008","229018","The University of Texas of the Permian Basin","Texas","Graduate","912"
"2008","229027","The University of Texas at San Antonio","Texas","Undergraduate","24648"
"2008","229027","The University of Texas at San Antonio","Texas","Graduate","3765"
"2008","229063","Texas Southern University","Texas","Undergraduate","7131"
"2008","229063","Texas Southern University","Texas","Graduate","1971"
"2008","229115","Texas Tech University","Texas","Undergraduate","23107"
"2008","229115","Texas Tech University","Texas","Graduate","4670"
"2008","229115","Texas Tech University","Texas","First professional","645"
"2008","229179","Texas Woman's University","Texas","Undergraduate","7420"
"2008","229179","Texas Woman's University","Texas","Graduate","5045"
"2008","229300","The University of Texas Health Science Center at Houston","Texas","Undergraduate","468"
"2008","229300","The University of Texas Health Science Center at Houston","Texas","Graduate","2165"
"2008","229300","The University of Texas Health Science Center at Houston","Texas","First professional","1232"
"2008","229337","Texas Tech University Health Sciences Center","Texas","Undergraduate","723"
"2008","229337","Texas Tech University Health Sciences Center","Texas","Graduate","1173"
"2008","229337","Texas Tech University Health Sciences Center","Texas","First professional","1008"
"2008","229814","West Texas A & M University","Texas","Undergraduate","6237"
"2008","229814","West Texas A & M University","Texas","Graduate","1298"
"2008","262129","New College of Florida","Florida","Undergraduate","785"
"2008","409315","South Texas College","Texas","Undergraduate","21666"
"2008","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","Undergraduate","203"
"2008","433660","Florida Gulf Coast University","Florida","Undergraduate","8857"
"2008","433660","Florida Gulf Coast University","Florida","Graduate","1347"
"2008","447689","Georgia Gwinnett College","Georgia","Undergraduate","1563"
"2007","104151","Arizona State University at the Tempe Campus","Arizona","Undergraduate","41626"
"2007","104151","Arizona State University at the Tempe Campus","Arizona","Graduate","9278"
"2007","104151","Arizona State University at the Tempe Campus","Arizona","First professional","577"
"2007","104179","University of Arizona","Arizona","Undergraduate","29070"
"2007","104179","University of Arizona","Arizona","Graduate","6870"
"2007","104179","University of Arizona","Arizona","First professional","1277"
"2007","105330","Northern Arizona University","Arizona","Undergraduate","15566"
"2007","105330","Northern Arizona University","Arizona","Graduate","5781"
"2007","132523","Gooding Institute of Nurse Anesthesia","Florida","Graduate","43"
"2007","132903","University of Central Florida","Florida","Undergraduate","41448"
"2007","132903","University of Central Florida","Florida","Graduate","6950"
"2007","133021","Chipola College","Florida","Undergraduate","2144"
"2007","133386","Daytona Beach Community College","Florida","Undergraduate","13675"
"2007","133508","Edison College","Florida","Undergraduate","11369"
"2007","133650","Florida Agricultural and Mechanical University","Florida","Undergraduate","9490"
"2007","133650","Florida Agricultural and Mechanical University","Florida","Graduate","947"
"2007","133650","Florida Agricultural and Mechanical University","Florida","First professional","1125"
"2007","133669","Florida Atlantic University","Florida","Undergraduate","21758"
"2007","133669","Florida Atlantic University","Florida","Graduate","4435"
"2007","133702","Florida Community College at Jacksonville","Florida","Undergraduate","24939"
"2007","133951","Florida International University","Florida","Undergraduate","31323"
"2007","133951","Florida International University","Florida","Graduate","6407"
"2007","133951","Florida International University","Florida","First professional","452"
"2007","134097","Florida State University","Florida","Undergraduate","31595"
"2007","134097","Florida State University","Florida","Graduate","7839"
"2007","134097","Florida State University","Florida","First professional","1121"
"2007","134130","University of Florida","Florida","Undergraduate","35189"
"2007","134130","University of Florida","Florida","Graduate","12201"
"2007","134130","University of Florida","Florida","First professional","4335"
"2007","135717","Miami Dade College","Florida","Undergraduate","54094"
"2007","136172","University of North Florida","Florida","Undergraduate","14532"
"2007","136172","University of North Florida","Florida","Graduate","1874"
"2007","136233","Okaloosa-Walton College","Florida","Undergraduate","7043"
"2007","137078","St Petersburg College","Florida","Undergraduate","25450"
"2007","137351","University of South Florida","Florida","Undergraduate","34898"
"2007","137351","University of South Florida","Florida","Graduate","9498"
"2007","137351","University of South Florida","Florida","First professional","474"
"2007","138354","The University of West Florida","Florida","Undergraduate","8700"
"2007","138354","The University of West Florida","Florida","Graduate","1658"
"2007","138716","Albany State University","Georgia","Undergraduate","3606"
"2007","138716","Albany State University","Georgia","Graduate","427"
"2007","138789","Armstrong Atlantic State University","Georgia","Undergraduate","6070"
"2007","138789","Armstrong Atlantic State University","Georgia","Graduate","778"
"2007","138983","Augusta State University","Georgia","Undergraduate","5628"
"2007","138983","Augusta State University","Georgia","Graduate","960"
"2007","139311","Clayton  State University","Georgia","Undergraduate","5974"
"2007","139311","Clayton  State University","Georgia","Graduate","69"
"2007","139366","Columbus State University","Georgia","Undergraduate","6548"
"2007","139366","Columbus State University","Georgia","Graduate","1045"
"2007","139463","Dalton State College","Georgia","Undergraduate","4532"
"2007","139719","Fort Valley State University","Georgia","Undergraduate","2467"
"2007","139719","Fort Valley State University","Georgia","Graduate","95"
"2007","139755","Georgia Institute of Technology-Main Campus","Georgia","Undergraduate","12565"
"2007","139755","Georgia Institute of Technology-Main Campus","Georgia","Graduate","6177"
"2007","139764","Georgia Southwestern State University","Georgia","Undergraduate","2221"
"2007","139764","Georgia Southwestern State University","Georgia","Graduate","184"
"2007","139773","Gainesville State College","Georgia","Undergraduate","7474"
"2007","139861","Georgia College & State University","Georgia","Undergraduate","5319"
"2007","139861","Georgia College & State University","Georgia","Graduate","930"
"2007","139931","Georgia Southern University","Georgia","Undergraduate","14854"
"2007","139931","Georgia Southern University","Georgia","Graduate","1987"
"2007","139940","Georgia State University","Georgia","Undergraduate","19889"
"2007","139940","Georgia State University","Georgia","Graduate","6583"
"2007","139940","Georgia State University","Georgia","First professional","662"
"2007","139959","University of Georgia","Georgia","Undergraduate","25335"
"2007","139959","University of Georgia","Georgia","Graduate","6947"
"2007","139959","University of Georgia","Georgia","First professional","1549"
"2007","139968","Gordon College","Georgia","Undergraduate","3703"
"2007","140164","Kennesaw State University","Georgia","Undergraduate","18272"
"2007","140164","Kennesaw State University","Georgia","Graduate","2335"
"2007","140322","Macon State College","Georgia","Undergraduate","6464"
"2007","140401","Medical College of Georgia","Georgia","Undergraduate","595"
"2007","140401","Medical College of Georgia","Georgia","Graduate","812"
"2007","140401","Medical College of Georgia","Georgia","First professional","985"
"2007","140483","Middle Georgia College","Georgia","Undergraduate","3444"
"2007","140669","North Georgia College & State University","Georgia","Undergraduate","4532"
"2007","140669","North Georgia College & State University","Georgia","Graduate","695"
"2007","140960","Savannah State University","Georgia","Undergraduate","3041"
"2007","140960","Savannah State University","Georgia","Graduate","128"
"2007","141097","Southern Polytechnic State University","Georgia","Undergraduate","3937"
"2007","141097","Southern Polytechnic State University","Georgia","Graduate","523"
"2007","141264","Valdosta State University","Georgia","Undergraduate","9728"
"2007","141264","Valdosta State University","Georgia","Graduate","1552"
"2007","141334","University of West Georgia","Georgia","Undergraduate","8842"
"2007","141334","University of West Georgia","Georgia","Graduate","1835"
"2007","173124","Bemidji State University","Minnesota","Undergraduate","4155"
"2007","173124","Bemidji State University","Minnesota","Graduate","416"
"2007","173920","Minnesota State University-Mankato","Minnesota","Undergraduate","12816"
"2007","173920","Minnesota State University-Mankato","Minnesota","Graduate","1699"
"2007","174020","Metropolitan State University","Minnesota","Undergraduate","6231"
"2007","174020","Metropolitan State University","Minnesota","Graduate","571"
"2007","174066","University of Minnesota-Twin Cities","Minnesota","Undergraduate","32294"
"2007","174066","University of Minnesota-Twin Cities","Minnesota","Graduate","14946"
"2007","174066","University of Minnesota-Twin Cities","Minnesota","First professional","3643"
"2007","174075","University of Minnesota-Crookston","Minnesota","Undergraduate","2346"
"2007","174233","University of Minnesota-Duluth","Minnesota","Undergraduate","10064"
"2007","174233","University of Minnesota-Duluth","Minnesota","Graduate","768"
"2007","174233","University of Minnesota-Duluth","Minnesota","First professional","352"
"2007","174251","University of Minnesota-Morris","Minnesota","Undergraduate","1686"
"2007","174358","Minnesota State University-Moorhead","Minnesota","Undergraduate","7040"
"2007","174358","Minnesota State University-Moorhead","Minnesota","Graduate","454"
"2007","174783","Saint Cloud State University","Minnesota","Undergraduate","15173"
"2007","174783","Saint Cloud State University","Minnesota","Graduate","1767"
"2007","175078","Southwest Minnesota State University","Minnesota","Undergraduate","5721"
"2007","175078","Southwest Minnesota State University","Minnesota","Graduate","352"
"2007","175272","Winona State University","Minnesota","Undergraduate","7685"
"2007","175272","Winona State University","Minnesota","Graduate","649"
"2007","200697","Air Force Institute of Technology-Graduate School of Engineering & Management","Ohio","Graduate","834"
"2007","200800","University of Akron Main Campus","Ohio","Undergraduate","18974"
"2007","200800","University of Akron Main Campus","Ohio","Graduate","3491"
"2007","200800","University of Akron Main Campus","Ohio","First professional","542"
"2007","201441","Bowling Green State University-Main Campus","Ohio","Undergraduate","15638"
"2007","201441","Bowling Green State University-Main Campus","Ohio","Graduate","2981"
"2007","201690","Central State University","Ohio","Undergraduate","1997"
"2007","201690","Central State University","Ohio","Graduate","25"
"2007","201885","University of Cincinnati-Main Campus","Ohio","Undergraduate","20501"
"2007","201885","University of Cincinnati-Main Campus","Ohio","Graduate","7831"
"2007","201885","University of Cincinnati-Main Campus","Ohio","First professional","987"
"2007","201946","University of Cincinnati-Clermont College","Ohio","Undergraduate","2935"
"2007","201946","University of Cincinnati-Clermont College","Ohio","Graduate","7"
"2007","201955","University of Cincinnati-Raymond Walters College","Ohio","Undergraduate","4233"
"2007","201955","University of Cincinnati-Raymond Walters College","Ohio","Graduate","24"
"2007","202134","Cleveland State University","Ohio","Undergraduate","9489"
"2007","202134","Cleveland State University","Ohio","Graduate","4837"
"2007","202134","Cleveland State University","Ohio","First professional","712"
"2007","202648","Edison State Community College","Ohio","Undergraduate","3025"
"2007","203492","Kent State University-Salem Campus","Ohio","Undergraduate","1251"
"2007","203492","Kent State University-Salem Campus","Ohio","Graduate","17"
"2007","203517","Kent State University-Kent Campus","Ohio","Undergraduate","18090"
"2007","203517","Kent State University-Kent Campus","Ohio","Graduate","4729"
"2007","203951","The University of Toledo-Health Science Campus","Ohio","Graduate","753"
"2007","203951","The University of Toledo-Health Science Campus","Ohio","First professional","605"
"2007","204006","Miami University-Hamilton","Ohio","Undergraduate","2583"
"2007","204006","Miami University-Hamilton","Ohio","Graduate","24"
"2007","204015","Miami University-Middletown","Ohio","Undergraduate","1959"
"2007","204015","Miami University-Middletown","Ohio","Graduate","10"
"2007","204024","Miami University-Oxford","Ohio","Undergraduate","14589"
"2007","204024","Miami University-Oxford","Ohio","Graduate","1379"
"2007","204477","Northeastern Ohio Universities Colleges of Medicine and Pharmacy","Ohio","First professional","533"
"2007","204671","Ohio State University-Lima Campus","Ohio","Undergraduate","1275"
"2007","204671","Ohio State University-Lima Campus","Ohio","Graduate","65"
"2007","204680","Ohio State University-Mansfield Campus","Ohio","Undergraduate","1483"
"2007","204680","Ohio State University-Mansfield Campus","Ohio","Graduate","70"
"2007","204699","Ohio State University-Marion Campus","Ohio","Undergraduate","1529"
"2007","204699","Ohio State University-Marion Campus","Ohio","Graduate","104"
"2007","204705","Ohio State University-Newark Campus","Ohio","Undergraduate","2446"
"2007","204705","Ohio State University-Newark Campus","Ohio","Graduate","59"
"2007","204796","Ohio State University-Main Campus","Ohio","Undergraduate","39209"
"2007","204796","Ohio State University-Main Campus","Ohio","Graduate","10097"
