"year","unitid","inst_name","state_name","ftpt","retention_rate"
"2013","407009","Arizona State University-West","Arizona","Total","0.81"
"2013","409315","South Texas College","Texas","Full-time","0.86"
"2013","409315","South Texas College","Texas","Part-time","0.6"
"2013","409315","South Texas College","Texas","Total","0.75"
"2013","416801","The University of Texas MD Anderson Cancer Center","Texas","Full-time",""
"2013","416801","The University of Texas MD Anderson Cancer Center","Texas","Part-time",""
"2013","416801","The University of Texas MD Anderson Cancer Center","Texas","Total",""
"2013","420574","Arizona State University-Polytechnic","Arizona","Full-time","0.84"
"2013","420574","Arizona State University-Polytechnic","Arizona","Part-time","0.44"
"2013","420574","Arizona State University-Polytechnic","Arizona","Total","0.82"
"2013","433660","Florida Gulf Coast University","Florida","Full-time","0.77"
"2013","433660","Florida Gulf Coast University","Florida","Part-time","0.59"
"2013","433660","Florida Gulf Coast University","Florida","Total","0.76"
"2013","447689","Georgia Gwinnett College","Georgia","Full-time","0.63"
"2013","447689","Georgia Gwinnett College","Georgia","Part-time","0.48"
"2013","447689","Georgia Gwinnett College","Georgia","Total","0.6"
"2013","448840","University of South Florida-St Petersburg","Florida","Full-time","0.6"
"2013","448840","University of South Florida-St Petersburg","Florida","Part-time","0.4"
"2013","448840","University of South Florida-St Petersburg","Florida","Total","0.59"
"2013","448886","Arizona State University-Downtown Phoenix","Arizona","Full-time","0.84"
"2013","448886","Arizona State University-Downtown Phoenix","Arizona","Part-time","0.59"
"2013","448886","Arizona State University-Downtown Phoenix","Arizona","Total","0.83"
"2013","451671","University of South Florida-Sarasota-Manatee","Florida","Full-time",""
"2013","451671","University of South Florida-Sarasota-Manatee","Florida","Part-time",""
"2013","451671","University of South Florida-Sarasota-Manatee","Florida","Total",""
"2013","456959","University of Minnesota-Rochester","Minnesota","",""
"2013","482149","Georgia Regents University","Georgia","Full-time","0.68"
"2013","482149","Georgia Regents University","Georgia","Part-time","0.46"
"2013","482149","Georgia Regents University","Georgia","Total","0.66"
"2013","482158","Middle Georgia State College","Georgia","Full-time","0.7"
"2013","482158","Middle Georgia State College","Georgia","Part-time","0.45"
"2013","482158","Middle Georgia State College","Georgia","Total","0.68"
"2013","482680","University of North Georgia","Georgia","Full-time","0.8"
"2013","482680","University of North Georgia","Georgia","Part-time","0.54"
"2013","482680","University of North Georgia","Georgia","Total","0.79"
"2013","482699","South Georgia State College","Georgia","Full-time",""
"2013","482699","South Georgia State College","Georgia","Part-time",""
"2013","482699","South Georgia State College","Georgia","Total",""
"2013","483036","Texas A & M University-Central Texas","Texas","Full-time",""
"2013","483036","Texas A & M University-Central Texas","Texas","Part-time",""
"2013","483036","Texas A & M University-Central Texas","Texas","Total",""
"2013","483124","Arizona State University-Skysong","Arizona","Full-time","0.72"
"2013","483124","Arizona State University-Skysong","Arizona","Part-time","0.63"
"2013","483124","Arizona State University-Skysong","Arizona","Total","0.66"
"2012","104151","Arizona State University","Arizona","Full-time","0.8"
"2012","104151","Arizona State University","Arizona","Part-time","0.42"
"2012","104151","Arizona State University","Arizona","Total","0.79"
"2012","104179","University of Arizona","Arizona","Full-time","0.8"
"2012","104179","University of Arizona","Arizona","Part-time","0.54"
"2012","104179","University of Arizona","Arizona","Total","0.79"
"2012","105297","Dine College","Arizona","Full-time","0.83"
"2012","105297","Dine College","Arizona","Part-time",""
"2012","105297","Dine College","Arizona","Total","0.83"
"2012","105330","Northern Arizona University","Arizona","Full-time","0.76"
"2012","105330","Northern Arizona University","Arizona","Part-time","0.6"
"2012","105330","Northern Arizona University","Arizona","Total","0.73"
"2012","132709","Broward College","Florida","Full-time",""
"2012","132709","Broward College","Florida","Part-time",""
"2012","132709","Broward College","Florida","Total",""
"2012","132851","College of Central Florida","Florida","Full-time",""
"2012","132851","College of Central Florida","Florida","Part-time",""
"2012","132851","College of Central Florida","Florida","Total",""
"2012","132903","University of Central Florida","Florida","Full-time","0.88"
"2012","132903","University of Central Florida","Florida","Part-time","0.72"
"2012","132903","University of Central Florida","Florida","Total","0.87"
"2012","133021","Chipola College","Florida","Full-time",""
"2012","133021","Chipola College","Florida","Part-time",""
"2012","133021","Chipola College","Florida","Total",""
"2012","133386","Daytona State College","Florida","Full-time",""
"2012","133386","Daytona State College","Florida","Part-time",""
"2012","133386","Daytona State College","Florida","Total",""
"2012","133508","Edison State College","Florida","Full-time",""
"2012","133508","Edison State College","Florida","Part-time",""
"2012","133508","Edison State College","Florida","Total",""
"2012","133650","Florida Agricultural and Mechanical University","Florida","Full-time","0.8"
"2012","133650","Florida Agricultural and Mechanical University","Florida","Part-time","0.69"
"2012","133650","Florida Agricultural and Mechanical University","Florida","Total","0.8"
"2012","133669","Florida Atlantic University","Florida","Full-time","0.78"
"2012","133669","Florida Atlantic University","Florida","Part-time","0.67"
"2012","133669","Florida Atlantic University","Florida","Total","0.78"
"2012","133702","Florida State College at Jacksonville","Florida","Full-time",""
"2012","133702","Florida State College at Jacksonville","Florida","Part-time",""
"2012","133702","Florida State College at Jacksonville","Florida","Total",""
"2012","133951","Florida International University","Florida","Full-time","0.82"
"2012","133951","Florida International University","Florida","Part-time","0.71"
"2012","133951","Florida International University","Florida","Total","0.81"
"2012","134097","Florida State University","Florida","Full-time","0.91"
"2012","134097","Florida State University","Florida","Part-time","0.75"
"2012","134097","Florida State University","Florida","Total","0.91"
"2012","134130","University of Florida","Florida","Full-time","0.96"
"2012","134130","University of Florida","Florida","Part-time","0.75"
"2012","134130","University of Florida","Florida","Total","0.96"
"2012","134343","Gulf Coast State College","Florida","Full-time",""
"2012","134343","Gulf Coast State College","Florida","Part-time",""
"2012","134343","Gulf Coast State College","Florida","Total",""
"2012","134608","Indian River State College","Florida","Full-time",""
"2012","134608","Indian River State College","Florida","Part-time",""
"2012","134608","Indian River State College","Florida","Total",""
"2012","135160","Florida Gateway College","Florida","Full-time",""
"2012","135160","Florida Gateway College","Florida","Part-time",""
"2012","135160","Florida Gateway College","Florida","Total",""
"2012","135188","Lake-Sumter Community College","Florida","Full-time",""
"2012","135188","Lake-Sumter Community College","Florida","Part-time",""
"2012","135188","Lake-Sumter Community College","Florida","Total",""
"2012","135391","State College of Florida-Manatee-Sarasota","Florida","Full-time",""
"2012","135391","State College of Florida-Manatee-Sarasota","Florida","Part-time",""
"2012","135391","State College of Florida-Manatee-Sarasota","Florida","Total",""
"2012","135717","Miami Dade College","Florida","Full-time",""
"2012","135717","Miami Dade College","Florida","Part-time",""
"2012","135717","Miami Dade College","Florida","Total",""
"2012","136172","University of North Florida","Florida","Full-time","0.83"
"2012","136172","University of North Florida","Florida","Part-time","0.52"
"2012","136172","University of North Florida","Florida","Total","0.82"
"2012","136233","Northwest Florida State College","Florida","Full-time",""
"2012","136233","Northwest Florida State College","Florida","Part-time",""
"2012","136233","Northwest Florida State College","Florida","Total",""
"2012","136358","Palm Beach State College","Florida","Full-time",""
"2012","136358","Palm Beach State College","Florida","Part-time",""
"2012","136358","Palm Beach State College","Florida","Total",""
"2012","136473","Pensacola State College","Florida","Full-time",""
"2012","136473","Pensacola State College","Florida","Part-time",""
"2012","136473","Pensacola State College","Florida","Total",""
"2012","136516","Polk State College","Florida","Full-time",""
"2012","136516","Polk State College","Florida","Part-time",""
"2012","136516","Polk State College","Florida","Total",""
"2012","137078","St Petersburg College","Florida","Full-time",""
"2012","137078","St Petersburg College","Florida","Part-time",""
"2012","137078","St Petersburg College","Florida","Total",""
"2012","137096","Santa Fe College","Florida","Full-time",""
"2012","137096","Santa Fe College","Florida","Part-time",""
"2012","137096","Santa Fe College","Florida","Total",""
"2012","137209","Seminole State College of Florida","Florida","Full-time",""
"2012","137209","Seminole State College of Florida","Florida","Part-time",""
"2012","137209","Seminole State College of Florida","Florida","Total",""
"2012","137281","Saint Johns River State College","Florida","Full-time",""
"2012","137281","Saint Johns River State College","Florida","Part-time",""
"2012","137281","Saint Johns River State College","Florida","Total",""
"2012","137315","South Florida State College","Florida","Full-time",""
"2012","137315","South Florida State College","Florida","Part-time",""
"2012","137315","South Florida State College","Florida","Total",""
"2012","137351","University of South Florida-Main Campus","Florida","Full-time","0.9"
"2012","137351","University of South Florida-Main Campus","Florida","Part-time","0.75"
"2012","137351","University of South Florida-Main Campus","Florida","Total","0.89"
"2012","138187","Valencia College","Florida","Full-time",""
"2012","138187","Valencia College","Florida","Part-time",""
"2012","138187","Valencia College","Florida","Total",""
"2012","138354","The University of West Florida","Florida","Full-time","0.71"
"2012","138354","The University of West Florida","Florida","Part-time","0.63"
"2012","138354","The University of West Florida","Florida","Total","0.7"
"2012","138558","Abraham Baldwin Agricultural College","Georgia","Full-time","0.53"
"2012","138558","Abraham Baldwin Agricultural College","Georgia","Part-time","0.2"
"2012","138558","Abraham Baldwin Agricultural College","Georgia","Total","0.51"
"2012","138716","Albany State University","Georgia","Full-time","0.67"
"2012","138716","Albany State University","Georgia","Part-time","0.49"
"2012","138716","Albany State University","Georgia","Total","0.67"
"2012","138789","Armstrong Atlantic State University","Georgia","Full-time","0.69"
"2012","138789","Armstrong Atlantic State University","Georgia","Part-time","0.47"
"2012","138789","Armstrong Atlantic State University","Georgia","Total","0.67"
"2012","138901","Atlanta Metropolitan State College","Georgia","Full-time",""
"2012","138901","Atlanta Metropolitan State College","Georgia","Part-time",""
"2012","138901","Atlanta Metropolitan State College","Georgia","Total",""
"2012","138983","Augusta State University","Georgia","Full-time","0.66"
"2012","138983","Augusta State University","Georgia","Part-time","0.45"
"2012","138983","Augusta State University","Georgia","Total","0.65"
"2012","139250","College of Coastal Georgia","Georgia","Full-time","0.55"
"2012","139250","College of Coastal Georgia","Georgia","Part-time","0.54"
"2012","139250","College of Coastal Georgia","Georgia","Total","0.54"
"2012","139311","Clayton  State University","Georgia","Full-time","0.68"
"2012","139311","Clayton  State University","Georgia","Part-time","0.65"
"2012","139311","Clayton  State University","Georgia","Total","0.67"
"2012","139366","Columbus State University","Georgia","Full-time","0.65"
"2012","139366","Columbus State University","Georgia","Part-time","0.37"
"2012","139366","Columbus State University","Georgia","Total","0.64"
"2012","139463","Dalton State College","Georgia","Full-time","0.62"
"2012","139463","Dalton State College","Georgia","Part-time","0.51"
"2012","139463","Dalton State College","Georgia","Total","0.61"
"2012","139621","East Georgia State College","Georgia","Full-time",""
"2012","139621","East Georgia State College","Georgia","Part-time",""
"2012","139621","East Georgia State College","Georgia","Total",""
"2012","139719","Fort Valley State University","Georgia","Full-time","0.58"
"2012","139719","Fort Valley State University","Georgia","Part-time","0.22"
"2012","139719","Fort Valley State University","Georgia","Total","0.57"
"2012","139755","Georgia Institute of Technology-Main Campus","Georgia","Full-time","0.95"
"2012","139755","Georgia Institute of Technology-Main Campus","Georgia","Part-time","0.67"
"2012","139755","Georgia Institute of Technology-Main Campus","Georgia","Total","0.95"
"2012","139764","Georgia Southwestern State University","Georgia","Full-time","0.63"
"2012","139764","Georgia Southwestern State University","Georgia","Part-time","0.6"
"2012","139764","Georgia Southwestern State University","Georgia","Total","0.63"
"2012","139773","Gainesville State College","Georgia","Full-time","0.67"
"2012","139773","Gainesville State College","Georgia","Part-time","1"
"2012","139773","Gainesville State College","Georgia","Total","0.71"
"2012","139861","Georgia College & State University","Georgia","Full-time","0.86"
"2012","139861","Georgia College & State University","Georgia","Part-time","0.8"
"2012","139861","Georgia College & State University","Georgia","Total","0.86"
"2012","139931","Georgia Southern University","Georgia","Full-time","0.77"
"2012","139931","Georgia Southern University","Georgia","Part-time","0.42"
"2012","139931","Georgia Southern University","Georgia","Total","0.77"
"2012","139940","Georgia State University","Georgia","Full-time","0.83"
"2012","139940","Georgia State University","Georgia","Part-time","0.58"
"2012","139940","Georgia State University","Georgia","Total","0.82"
"2012","139959","University of Georgia","Georgia","Full-time","0.94"
"2012","139959","University of Georgia","Georgia","Part-time","0.83"
"2012","139959","University of Georgia","Georgia","Total","0.94"
"2012","139968","Gordon State College","Georgia","Full-time",""
"2012","139968","Gordon State College","Georgia","Part-time",""
"2012","139968","Gordon State College","Georgia","Total",""
"2012","140164","Kennesaw State University","Georgia","Full-time","0.76"
"2012","140164","Kennesaw State University","Georgia","Part-time","0.62"
"2012","140164","Kennesaw State University","Georgia","Total","0.76"
"2012","140322","Macon State College","Georgia","Full-time","0.64"
"2012","140322","Macon State College","Georgia","Part-time","0.55"
"2012","140322","Macon State College","Georgia","Total","0.63"
"2012","140401","Georgia Health Sciences University","Georgia","Full-time",""
"2012","140401","Georgia Health Sciences University","Georgia","Part-time",""
"2012","140401","Georgia Health Sciences University","Georgia","Total",""
"2012","140483","Middle Georgia College","Georgia","Full-time","0.81"
"2012","140483","Middle Georgia College","Georgia","Part-time","1"
"2012","140483","Middle Georgia College","Georgia","Total","0.81"
"2012","140669","North Georgia College & State University","Georgia","Full-time","0.78"
"2012","140669","North Georgia College & State University","Georgia","Part-time","0.8"
"2012","140669","North Georgia College & State University","Georgia","Total","0.78"
"2012","140960","Savannah State University","Georgia","",""
"2012","140997","South Georgia College","Georgia","",""
"2012","141097","Southern Polytechnic State University","Georgia","",""
"2012","141264","Valdosta State University","Georgia","",""
"2012","141334","University of West Georgia","Georgia","",""
"2012","173124","Bemidji State University","Minnesota","Full-time","0.69"
"2012","173124","Bemidji State University","Minnesota","Part-time","0.58"
"2012","173124","Bemidji State University","Minnesota","Total","0.69"
"2012","173920","Minnesota State University-Mankato","Minnesota","Full-time","0.7"
"2012","173920","Minnesota State University-Mankato","Minnesota","Part-time","0.5"
"2012","173920","Minnesota State University-Mankato","Minnesota","Total","0.7"
"2012","174020","Metropolitan State University","Minnesota","Full-time","0.69"
"2012","174020","Metropolitan State University","Minnesota","Part-time","0.43"
"2012","174020","Metropolitan State University","Minnesota","Total","0.61"
"2012","174066","University of Minnesota-Twin Cities","Minnesota","Full-time","0.91"
"2012","174066","University of Minnesota-Twin Cities","Minnesota","Part-time","0.5"
"2012","174066","University of Minnesota-Twin Cities","Minnesota","Total","0.91"
"2012","174075","University of Minnesota-Crookston","Minnesota","Full-time","0.73"
"2012","174075","University of Minnesota-Crookston","Minnesota","Part-time","0.29"
"2012","174075","University of Minnesota-Crookston","Minnesota","Total","0.72"
"2012","174233","University of Minnesota-Duluth","Minnesota","Full-time","0.75"
"2012","174233","University of Minnesota-Duluth","Minnesota","Part-time","0.44"
"2012","174233","University of Minnesota-Duluth","Minnesota","Total","0.75"
"2012","174251","University of Minnesota-Morris","Minnesota","Full-time","0.78"
"2012","174251","University of Minnesota-Morris","Minnesota","Part-time","0.67"
"2012","174251","University of Minnesota-Morris","Minnesota","Total","0.78"
"2012","174358","Minnesota State University Moorhead","Minnesota","Full-time","0.68"
"2012","174358","Minnesota State University Moorhead","Minnesota","Part-time","0.51"
"2012","174358","Minnesota State University Moorhead","Minnesota","Total","0.67"
"2012","174783","Saint Cloud State University","Minnesota","Full-time","0.7"
"2012","174783","Saint Cloud State University","Minnesota","Part-time","0.5"
"2012","174783","Saint Cloud State University","Minnesota","Total","0.69"
"2012","175078","Southwest Minnesota State University","Minnesota","Full-time","0.69"
"2012","175078","Southwest Minnesota State University","Minnesota","Part-time","0.4"
"2012","175078","Southwest Minnesota State University","Minnesota","Total","0.68"
"2012","175272","Winona State University","Minnesota","Full-time","0.78"
"2012","175272","Winona State University","Minnesota","Part-time","0.33"
"2012","175272","Winona State University","Minnesota","Total","0.78"
"2012","200800","University of Akron Main Campus","Ohio","Full-time","0.67"
"2012","200800","University of Akron Main Campus","Ohio","Part-time","0.43"
"2012","200800","University of Akron Main Campus","Ohio","Total","0.66"
"2012","201441","Bowling Green State University-Main Campus","Ohio","Full-time","0.7"
"2012","201441","Bowling Green State University-Main Campus","Ohio","Part-time","0.37"
"2012","201441","Bowling Green State University-Main Campus","Ohio","Total","0.69"
"2012","201690","Central State University","Ohio","Full-time","0.43"
"2012","201690","Central State University","Ohio","Part-time","0"
"2012","201690","Central State University","Ohio","Total","0.42"
"2012","201885","University of Cincinnati-Main Campus","Ohio","Full-time","0.86"
"2012","201885","University of Cincinnati-Main Campus","Ohio","Part-time","0.46"
"2012","201885","University of Cincinnati-Main Campus","Ohio","Total","0.85"
"2012","201946","University of Cincinnati-Clermont College","Ohio","Full-time",""
"2012","201946","University of Cincinnati-Clermont College","Ohio","Part-time",""
"2012","201946","University of Cincinnati-Clermont College","Ohio","Total",""
"2012","201955","University of Cincinnati-Blue Ash College","Ohio","Full-time",""
"2012","201955","University of Cincinnati-Blue Ash College","Ohio","Part-time",""
"2012","201955","University of Cincinnati-Blue Ash College","Ohio","Total",""
"2012","202134","Cleveland State University","Ohio","Full-time","0.65"
"2012","202134","Cleveland State University","Ohio","Part-time","0.47"
"2012","202134","Cleveland State University","Ohio","Total","0.64"
"2012","203447","Kent State University at Ashtabula","Ohio","Full-time","0.44"
"2012","203447","Kent State University at Ashtabula","Ohio","Part-time","0.54"
"2012","203447","Kent State University at Ashtabula","Ohio","Total","0.46"
"2012","203456","Kent State University at East Liverpool","Ohio","Full-time","0.58"
"2012","203456","Kent State University at East Liverpool","Ohio","Part-time","0.55"
"2012","203456","Kent State University at East Liverpool","Ohio","Total","0.57"
"2012","203465","Kent State University at Stark","Ohio","Full-time","0.59"
"2012","203465","Kent State University at Stark","Ohio","Part-time","0.48"
"2012","203465","Kent State University at Stark","Ohio","Total","0.57"
"2012","203474","Kent State University at Trumbull","Ohio","Full-time","0.46"
"2012","203474","Kent State University at Trumbull","Ohio","Part-time","0.49"
"2012","203474","Kent State University at Trumbull","Ohio","Total","0.47"
"2012","203483","Kent State University at Tuscarawas","Ohio","Full-time","0.55"
"2012","203483","Kent State University at Tuscarawas","Ohio","Part-time","0.58"
"2012","203483","Kent State University at Tuscarawas","Ohio","Total","0.55"
"2012","203492","Kent State University at Salem","Ohio","Full-time","0.62"
"2012","203492","Kent State University at Salem","Ohio","Part-time","0.39"
"2012","203492","Kent State University at Salem","Ohio","Total","0.6"
"2012","203517","Kent State University at Kent","Ohio","Full-time","0.77"
"2012","203517","Kent State University at Kent","Ohio","Part-time","0.56"
"2012","203517","Kent State University at Kent","Ohio","Total","0.77"
"2012","203526","Kent State University at Geauga","Ohio","Full-time","0.54"
"2012","203526","Kent State University at Geauga","Ohio","Part-time","0.34"
"2012","203526","Kent State University at Geauga","Ohio","Total","0.49"
"2012","204006","Miami University-Hamilton","Ohio","Full-time","0.57"
"2012","204006","Miami University-Hamilton","Ohio","Part-time","0.28"
"2012","204006","Miami University-Hamilton","Ohio","Total","0.52"
"2012","204015","Miami University-Middletown","Ohio","Full-time","0.54"
"2012","204015","Miami University-Middletown","Ohio","Part-time","0.3"
"2012","204015","Miami University-Middletown","Ohio","Total","0.51"
"2012","204024","Miami University-Oxford","Ohio","Full-time","0.89"
"2012","204024","Miami University-Oxford","Ohio","Part-time",""
"2012","204024","Miami University-Oxford","Ohio","Total","0.89"
"2012","204671","Ohio State University-Lima Campus","Ohio","Full-time","0.62"
"2012","204671","Ohio State University-Lima Campus","Ohio","Part-time","0.15"
"2012","204671","Ohio State University-Lima Campus","Ohio","Total","0.61"
"2012","204680","Ohio State University-Mansfield Campus","Ohio","Full-time","0.7"
"2012","204680","Ohio State University-Mansfield Campus","Ohio","Part-time","0.25"
"2012","204680","Ohio State University-Mansfield Campus","Ohio","Total","0.69"
"2012","204699","Ohio State University-Marion Campus","Ohio","Full-time","0.67"
"2012","204699","Ohio State University-Marion Campus","Ohio","Part-time","0.71"
"2012","204699","Ohio State University-Marion Campus","Ohio","Total","0.68"
"2012","204705","Ohio State University-Newark Campus","Ohio","Full-time","0.61"
"2012","204705","Ohio State University-Newark Campus","Ohio","Part-time","0.31"
"2012","204705","Ohio State University-Newark Campus","Ohio","Total","0.6"
"2012","204796","Ohio State University-Main Campus","Ohio","Full-time","0.92"
"2012","204796","Ohio State University-Main Campus","Ohio","Part-time","0.53"
"2012","204796","Ohio State University-Main Campus","Ohio","Total","0.92"
"2012","204802","Ohio University-Eastern Campus","Ohio","Full-time","0.67"
"2012","204802","Ohio University-Eastern Campus","Ohio","Part-time","0.25"
"2012","204802","Ohio University-Eastern Campus","Ohio","Total","0.63"
"2012","204820","Ohio University-Chillicothe Campus","Ohio","Full-time","0.52"
"2012","204820","Ohio University-Chillicothe Campus","Ohio","Part-time","0.56"
"2012","204820","Ohio University-Chillicothe Campus","Ohio","Total","0.53"
"2012","204839","Ohio University-Southern Campus","Ohio","Full-time","0.51"
"2012","204839","Ohio University-Southern Campus","Ohio","Part-time","0.22"
"2012","204839","Ohio University-Southern Campus","Ohio","Total","0.48"
"2012","204848","Ohio University-Lancaster Campus","Ohio","Full-time","0.6"
"2012","204848","Ohio University-Lancaster Campus","Ohio","Part-time","0.41"
"2012","204848","Ohio University-Lancaster Campus","Ohio","Total","0.57"
"2012","204857","Ohio University-Main Campus","Ohio","Full-time","0.79"
"2012","204857","Ohio University-Main Campus","Ohio","Part-time","0.54"
"2012","204857","Ohio University-Main Campus","Ohio","Total","0.79"
"2012","204866","Ohio University-Zanesville Campus","Ohio","Full-time","0.63"
"2012","204866","Ohio University-Zanesville Campus","Ohio","Part-time","0.4"
"2012","204866","Ohio University-Zanesville Campus","Ohio","Total","0.61"
"2012","205443","Shawnee State University","Ohio","Full-time","0.49"
"2012","205443","Shawnee State University","Ohio","Part-time","0.2"
"2012","205443","Shawnee State University","Ohio","Total","0.48"
"2012","206084","University of Toledo","Ohio","Full-time","0.62"
"2012","206084","University of Toledo","Ohio","Part-time","0.32"
"2012","206084","University of Toledo","Ohio","Total","0.62"
"2012","206604","Wright State University-Main Campus","Ohio","Full-time","0.56"
"2012","206604","Wright State University-Main Campus","Ohio","Part-time","0.21"
"2012","206604","Wright State University-Main Campus","Ohio","Total","0.56"
"2012","206613","Wright State University-Lake Campus","Ohio","Full-time","0.61"
"2012","206613","Wright State University-Lake Campus","Ohio","Part-time","0.6"
"2012","206613","Wright State University-Lake Campus","Ohio","Total","0.61"
"2012","206695","Youngstown State University","Ohio","Full-time","0.69"
"2012","206695","Youngstown State University","Ohio","Part-time","0.39"
"2012","206695","Youngstown State University","Ohio","Total","0.67"
"2012","222831","Angelo State University","Texas","Full-time","0.59"
"2012","222831","Angelo State University","Texas","Part-time","0.38"
"2012","222831","Angelo State University","Texas","Total","0.58"
"2012","223214","Texas A&M Health Science Center","Texas","Full-time",""
"2012","223214","Texas A&M Health Science Center","Texas","Part-time",""
"2012","223214","Texas A&M Health Science Center","Texas","Total",""
"2012","223506","Brazosport College","Texas","Full-time","1"
"2012","223506","Brazosport College","Texas","Part-time","0.92"
"2012","223506","Brazosport College","Texas","Total","0.94"
"2012","224147","Texas A & M University-Corpus Christi","Texas","Full-time","0.63"
"2012","224147","Texas A & M University-Corpus Christi","Texas","Part-time","0.56"
"2012","224147","Texas A & M University-Corpus Christi","Texas","Total","0.62"
"2012","224545","Texas A & M University-Texarkana","Texas","Full-time","0.43"
"2012","224545","Texas A & M University-Texarkana","Texas","Part-time","0"
"2012","224545","Texas A & M University-Texarkana","Texas","Total","0.42"
"2012","224554","Texas A & M University-Commerce","Texas","Full-time","0.7"
"2012","224554","Texas A & M University-Commerce","Texas","Part-time","0.4"
"2012","224554","Texas A & M University-Commerce","Texas","Total","0.7"
"2012","225414","University of Houston-Clear Lake","Texas","Full-time",""
"2012","225414","University of Houston-Clear Lake","Texas","Part-time",""
"2012","225414","University of Houston-Clear Lake","Texas","Total",""
"2012","225432","University of Houston-Downtown","Texas","Full-time","0.67"
"2012","225432","University of Houston-Downtown","Texas","Part-time","0.52"
"2012","225432","University of Houston-Downtown","Texas","Total","0.64"
"2012","225502","University of Houston-Victoria","Texas","Full-time","0.55"
"2012","225502","University of Houston-Victoria","Texas","Part-time","0.37"
"2012","225502","University of Houston-Victoria","Texas","Total","0.53"
"2012","225511","University of Houston","Texas","Full-time","0.83"
"2012","225511","University of Houston","Texas","Part-time","0.75"
"2012","225511","University of Houston","Texas","Total","0.83"
"2012","226091","Lamar University","Texas","Full-time","0.54"
"2012","226091","Lamar University","Texas","Part-time","0.36"
"2012","226091","Lamar University","Texas","Total","0.53"
"2012","226152","Texas A & M International University","Texas","Full-time","0.73"
"2012","226152","Texas A & M International University","Texas","Part-time","0.64"
"2012","226152","Texas A & M International University","Texas","Total","0.72"
"2012","226806","Midland College","Texas","Full-time",""
"2012","226806","Midland College","Texas","Part-time",""
"2012","226806","Midland College","Texas","Total",""
"2012","226833","Midwestern State University","Texas","Full-time","0.71"
"2012","226833","Midwestern State University","Texas","Part-time","0.46"
"2012","226833","Midwestern State University","Texas","Total","0.7"
"2012","227216","University of North Texas","Texas","Full-time","0.76"
"2012","227216","University of North Texas","Texas","Part-time","0.66"
"2012","227216","University of North Texas","Texas","Total","0.76"
"2012","227368","The University of Texas-Pan American","Texas","Full-time","0.75"
"2012","227368","The University of Texas-Pan American","Texas","Part-time","0.57"
"2012","227368","The University of Texas-Pan American","Texas","Total","0.74"
"2012","227377","The University of Texas at Brownsville","Texas","Full-time","0.53"
"2012","227377","The University of Texas at Brownsville","Texas","Part-time","0.37"
"2012","227377","The University of Texas at Brownsville","Texas","Total","0.49"
"2012","227526","Prairie View A & M University","Texas","Full-time","0.67"
"2012","227526","Prairie View A & M University","Texas","Part-time",""
"2012","227526","Prairie View A & M University","Texas","Total","0.67"
"2012","227881","Sam Houston State University","Texas","Full-time","0.75"
"2012","227881","Sam Houston State University","Texas","Part-time","0.49"
"2012","227881","Sam Houston State University","Texas","Total","0.74"
"2012","228431","Stephen F Austin State University","Texas","Full-time","0.63"
"2012","228431","Stephen F Austin State University","Texas","Part-time","0.23"
"2012","228431","Stephen F Austin State University","Texas","Total","0.63"
"2012","228459","Texas State University-San Marcos","Texas","Full-time","0.76"
"2012","228459","Texas State University-San Marcos","Texas","Part-time","0.63"
"2012","228459","Texas State University-San Marcos","Texas","Total","0.76"
"2012","228501","Sul Ross State University","Texas","Full-time","0.45"
"2012","228501","Sul Ross State University","Texas","Part-time","0.42"
"2012","228501","Sul Ross State University","Texas","Total","0.45"
"2012","228529","Tarleton State University","Texas","Full-time","0.67"
"2012","228529","Tarleton State University","Texas","Part-time","0.53"
"2012","228529","Tarleton State University","Texas","Total","0.67"
"2012","228635","University of Texas Southwestern Medical Center","Texas","Full-time",""
"2012","228635","University of Texas Southwestern Medical Center","Texas","Part-time",""
"2012","228635","University of Texas Southwestern Medical Center","Texas","Total",""
"2012","228644","The University of Texas Health Science Center at San Antonio","Texas","Full-time",""
"2012","228644","The University of Texas Health Science Center at San Antonio","Texas","Part-time",""
"2012","228644","The University of Texas Health Science Center at San Antonio","Texas","Total",""
"2012","228653","The University of Texas Medical Branch","Texas","Full-time",""
"2012","228653","The University of Texas Medical Branch","Texas","Part-time",""
"2012","228653","The University of Texas Medical Branch","Texas","Total",""
"2012","228705","Texas A & M University-Kingsville","Texas","Full-time","0.61"
"2012","228705","Texas A & M University-Kingsville","Texas","Part-time","0.24"
"2012","228705","Texas A & M University-Kingsville","Texas","Total","0.6"
"2012","228714","Texas A & M University-Galveston","Texas","Full-time","0.45"
"2012","228714","Texas A & M University-Galveston","Texas","Part-time","0"
"2012","228714","Texas A & M University-Galveston","Texas","Total","0.44"
"2012","228723","Texas A & M University-College Station","Texas","Full-time","0.92"
"2012","228723","Texas A & M University-College Station","Texas","Part-time","0.87"
"2012","228723","Texas A & M University-College Station","Texas","Total","0.92"
"2012","228769","The University of Texas at Arlington","Texas","Full-time","0.72"
"2012","228769","The University of Texas at Arlington","Texas","Part-time","0.47"
"2012","228769","The University of Texas at Arlington","Texas","Total","0.7"
"2012","228778","The University of Texas at Austin","Texas","Full-time","0.93"
"2012","228778","The University of Texas at Austin","Texas","Part-time","0.68"
"2012","228778","The University of Texas at Austin","Texas","Total","0.93"
"2012","228787","The University of Texas at Dallas","Texas","Full-time","0.85"
