"year","unitid","inst_name","state_name","years_after_entry","earnings_mean","earnings_sd"
"2006","104179","University of Arizona","Arizona","7","48300","47100"
"2006","104179","University of Arizona","Arizona","9","52400","40400"
"2006","105330","Northern Arizona University","Arizona","7","42100","28600"
"2006","105330","Northern Arizona University","Arizona","9","45800","30300"
"2006","132903","University of Central Florida","Florida","7","44700","32500"
"2006","132903","University of Central Florida","Florida","9","48700","35600"
"2006","133021","Chipola College","Florida","7","31200","18400"
"2006","133021","Chipola College","Florida","9","30400","19900"
"2006","133386","Daytona Beach Community College","Florida","7","30000","23500"
"2006","133386","Daytona Beach Community College","Florida","9","33200","23700"
"2006","133508","Edison College","Florida","7","34700","24900"
"2006","133508","Edison College","Florida","9","39400","35500"
"2006","133650","Florida Agricultural and Mechanical University","Florida","7","43500","31400"
"2006","133650","Florida Agricultural and Mechanical University","Florida","9","47500","33600"
"2006","133669","Florida Atlantic University","Florida","7","44600","31300"
"2006","133669","Florida Atlantic University","Florida","9","50200","36600"
"2006","133951","Florida International University","Florida","7","45600","29700"
"2006","133951","Florida International University","Florida","9","51300","34400"
"2006","134097","Florida State University","Florida","7","45300","36400"
"2006","134097","Florida State University","Florida","9","51100","37700"
"2006","134130","University of Florida","Florida","7","53100","42300"
"2006","134130","University of Florida","Florida","9","61200","53900"
"2006","135717","Miami Dade College","Florida","7","35200","27600"
"2006","135717","Miami Dade College","Florida","9","38800","27600"
"2006","136172","University of North Florida","Florida","7","43000","27200"
"2006","136172","University of North Florida","Florida","9","48700","32500"
"2006","136233","Okaloosa-Walton College","Florida","7","30200","20800"
"2006","136233","Okaloosa-Walton College","Florida","9","32300","22400"
"2006","137078","St Petersburg College","Florida","7","33300","22900"
"2006","137078","St Petersburg College","Florida","9","35800","25300"
"2006","137351","University of South Florida","Florida","7","42800","31900"
"2006","137351","University of South Florida","Florida","9","47900","33800"
"2006","138354","The University of West Florida","Florida","7","39000","24800"
"2006","138354","The University of West Florida","Florida","9","42900","29200"
"2006","138716","Albany State University","Georgia","7","30000","18400"
"2006","138716","Albany State University","Georgia","9","32400","21200"
"2006","138789","Armstrong Atlantic State University","Georgia","7","37300","24000"
"2006","138789","Armstrong Atlantic State University","Georgia","9","38400","25400"
"2006","138983","Augusta State University","Georgia","7","32800","21600"
"2006","138983","Augusta State University","Georgia","9","37900","26500"
"2006","139311","Clayton  State University","Georgia","7","40000","24900"
"2006","139311","Clayton  State University","Georgia","9","41400","26800"
"2006","139366","Columbus State University","Georgia","7","34600","22100"
"2006","139366","Columbus State University","Georgia","9","38500","25400"
"2006","139463","Dalton State College","Georgia","7","30600","19900"
"2006","139463","Dalton State College","Georgia","9","32900","24300"
"2006","139719","Fort Valley State University","Georgia","7","28100","18500"
"2006","139719","Fort Valley State University","Georgia","9","32300","21200"
"2006","139755","Georgia Institute of Technology-Main Campus","Georgia","7","62500","32200"
"2006","139755","Georgia Institute of Technology-Main Campus","Georgia","9","69500","48300"
"2006","139764","Georgia Southwestern State University","Georgia","7","36000","22400"
"2006","139764","Georgia Southwestern State University","Georgia","9","37800","25600"
"2006","139773","Gainesville State College","Georgia","7","33700","20200"
"2006","139773","Gainesville State College","Georgia","9","37200","24100"
"2006","139861","Georgia College & State University","Georgia","7","38800","23600"
"2006","139861","Georgia College & State University","Georgia","9","40700","24400"
"2006","139931","Georgia Southern University","Georgia","7","38500","23000"
"2006","139931","Georgia Southern University","Georgia","9","43100","32300"
"2006","139940","Georgia State University","Georgia","7","42700","29400"
"2006","139940","Georgia State University","Georgia","9","45700","36700"
"2006","139959","University of Georgia","Georgia","7","48200","45000"
"2006","139959","University of Georgia","Georgia","9","54800","52900"
"2006","140164","Kennesaw State University","Georgia","7","41800","27800"
"2006","140164","Kennesaw State University","Georgia","9","46200","35400"
"2006","140322","Macon State College","Georgia","7","34700","23600"
"2006","140322","Macon State College","Georgia","9","35500","23400"
"2006","140401","Medical College of Georgia","Georgia","7","66100","41600"
"2006","140401","Medical College of Georgia","Georgia","9","62400","31900"
"2006","140669","North Georgia College & State University","Georgia","7","39600","23800"
"2006","140669","North Georgia College & State University","Georgia","9","44100","27600"
"2006","140960","Savannah State University","Georgia","7","30300","19000"
"2006","140960","Savannah State University","Georgia","9","31100","23300"
"2006","141097","Southern Polytechnic State University","Georgia","7","51700","29800"
"2006","141097","Southern Polytechnic State University","Georgia","9","57100","32400"
"2006","141264","Valdosta State University","Georgia","7","37100","22200"
"2006","141264","Valdosta State University","Georgia","9","39000","23500"
"2006","141334","University of West Georgia","Georgia","7","36200","24000"
"2006","141334","University of West Georgia","Georgia","9","41400","31800"
"2006","173124","Bemidji State University","Minnesota","7","34900","19900"
"2006","173124","Bemidji State University","Minnesota","9","36900","22100"
"2006","173920","Minnesota State University-Mankato","Minnesota","7","41200","22800"
"2006","173920","Minnesota State University-Mankato","Minnesota","9","46300","29000"
"2006","174020","Metropolitan State University","Minnesota","7","43200","23900"
"2006","174020","Metropolitan State University","Minnesota","9","42700","26300"
"2006","174066","University of Minnesota-Twin Cities","Minnesota","7","47400","34300"
"2006","174066","University of Minnesota-Twin Cities","Minnesota","9","52200","35200"
"2006","174075","University of Minnesota-Crookston","Minnesota","7","37200","28800"
"2006","174075","University of Minnesota-Crookston","Minnesota","9","36800","22700"
"2006","174233","University of Minnesota-Duluth","Minnesota","7","43300","27000"
"2006","174233","University of Minnesota-Duluth","Minnesota","9","47100","28500"
"2006","174251","University of Minnesota-Morris","Minnesota","7","37400","21400"
"2006","174251","University of Minnesota-Morris","Minnesota","9","45800","34700"
"2006","174358","Minnesota State University-Moorhead","Minnesota","7","36700","22500"
"2006","174358","Minnesota State University-Moorhead","Minnesota","9","40400","25500"
"2006","174783","Saint Cloud State University","Minnesota","7","39500","21400"
"2006","174783","Saint Cloud State University","Minnesota","9","43500","30300"
"2006","175078","Southwest Minnesota State University","Minnesota","7","34100","18800"
"2006","175078","Southwest Minnesota State University","Minnesota","9","40200","30000"
"2006","175272","Winona State University","Minnesota","7","40300","20800"
"2006","175272","Winona State University","Minnesota","9","44000","25000"
"2006","200800","University of Akron Main Campus","Ohio","7","34800","24700"
"2006","200800","University of Akron Main Campus","Ohio","9","38500","30300"
"2006","201441","Bowling Green State University-Main Campus","Ohio","7","39300","28100"
"2006","201441","Bowling Green State University-Main Campus","Ohio","9","44300","30700"
"2006","201690","Central State University","Ohio","7","26500","18100"
"2006","201690","Central State University","Ohio","9","30700","32400"
"2006","201885","University of Cincinnati-Main Campus","Ohio","7","41000","33200"
"2006","201885","University of Cincinnati-Main Campus","Ohio","9","44800","33300"
"2006","201955","University of Cincinnati-Raymond Walters College","Ohio","7","41000","33200"
"2006","201955","University of Cincinnati-Raymond Walters College","Ohio","9","44800","33300"
"2006","202134","Cleveland State University","Ohio","7","38800","24500"
"2006","202134","Cleveland State University","Ohio","9","42200","29500"
"2006","202648","Edison State Community College","Ohio","7","30700","21700"
"2006","202648","Edison State Community College","Ohio","9","32400","23200"
"2006","203492","Kent State University-Salem Campus","Ohio","7","34700","23800"
"2006","203492","Kent State University-Salem Campus","Ohio","9","39000","28100"
"2006","203517","Kent State University-Kent Campus","Ohio","7","34700","23800"
"2006","203517","Kent State University-Kent Campus","Ohio","9","39000","28100"
"2006","203951","University of Toledo-Health Science Campus","Ohio","7","40300","32100"
"2006","203951","University of Toledo-Health Science Campus","Ohio","9","42300","30600"
"2006","204006","Miami University-Hamilton","Ohio","7","45600","35600"
"2006","204006","Miami University-Hamilton","Ohio","9","53000","45900"
"2006","204015","Miami University-Middletown","Ohio","7","45600","35600"
"2006","204015","Miami University-Middletown","Ohio","9","53000","45900"
"2006","204024","Miami University-Oxford","Ohio","7","45600","35600"
"2006","204024","Miami University-Oxford","Ohio","9","53000","45900"
"2006","204477","Northeastern Ohio Universities College of Medicine","Ohio","7","Suppressed data","Suppressed data"
"2006","204477","Northeastern Ohio Universities College of Medicine","Ohio","9","Suppressed data","Suppressed data"
"2006","204671","Ohio State University-Lima Campus","Ohio","7","42000","29900"
"2006","204671","Ohio State University-Lima Campus","Ohio","9","46500","33700"
"2006","204680","Ohio State University-Mansfield Campus","Ohio","7","42000","29900"
"2006","204680","Ohio State University-Mansfield Campus","Ohio","9","46500","33700"
"2006","204699","Ohio State University-Marion Campus","Ohio","7","42000","29900"
"2006","204699","Ohio State University-Marion Campus","Ohio","9","46500","33700"
"2006","204705","Ohio State University-Newark Campus","Ohio","7","42000","29900"
"2006","204705","Ohio State University-Newark Campus","Ohio","9","46500","33700"
"2006","204796","Ohio State University-Main Campus","Ohio","7","42000","29900"
"2006","204796","Ohio State University-Main Campus","Ohio","9","46500","33700"
"2006","204802","Ohio University-Eastern Campus","Ohio","7","38600","27300"
"2006","204802","Ohio University-Eastern Campus","Ohio","9","43100","31100"
"2006","204820","Ohio University-Chillicothe Campus","Ohio","7","38600","27300"
"2006","204820","Ohio University-Chillicothe Campus","Ohio","9","43100","31100"
"2006","204839","Ohio University-Southern Campus","Ohio","7","38600","27300"
"2006","204839","Ohio University-Southern Campus","Ohio","9","43100","31100"
"2006","204848","Ohio University-Lancaster Campus","Ohio","7","38600","27300"
"2006","204848","Ohio University-Lancaster Campus","Ohio","9","43100","31100"
"2006","204857","Ohio University-Main Campus","Ohio","7","38600","27300"
"2006","204857","Ohio University-Main Campus","Ohio","9","43100","31100"
"2006","204866","Ohio University-Zanesville Campus","Ohio","7","38600","27300"
"2006","204866","Ohio University-Zanesville Campus","Ohio","9","43100","31100"
"2006","205443","Shawnee State University","Ohio","7","31000","21300"
"2006","205443","Shawnee State University","Ohio","9","34000","23500"
"2006","206084","University of Toledo-Main Campus","Ohio","7","40300","32100"
"2006","206084","University of Toledo-Main Campus","Ohio","9","42300","30600"
"2006","206604","Wright State University-Main Campus","Ohio","7","38500","25400"
"2006","206604","Wright State University-Main Campus","Ohio","9","43800","34200"
"2006","206695","Youngstown State University","Ohio","7","34000","23300"
"2006","206695","Youngstown State University","Ohio","9","38400","26200"
"2006","222831","Angelo State University","Texas","7","36900","21400"
"2006","222831","Angelo State University","Texas","9","42200","26200"
"2006","223214","Texas A & M University System Health Science Center","Texas","7","Suppressed data","Suppressed data"
"2006","223214","Texas A & M University System Health Science Center","Texas","9","Suppressed data","Suppressed data"
"2006","223506","Brazosport College","Texas","7","31500","23000"
"2006","223506","Brazosport College","Texas","9","33500","23700"
"2006","224147","Texas A & M University-Corpus Christi","Texas","7","40500","24600"
"2006","224147","Texas A & M University-Corpus Christi","Texas","9","44900","26300"
"2006","224545","Texas A & M University-Texarkana","Texas","7","34500","18900"
"2006","224545","Texas A & M University-Texarkana","Texas","9","39700","22700"
"2006","224554","Texas A & M University-Commerce","Texas","7","37800","23200"
"2006","224554","Texas A & M University-Commerce","Texas","9","40000","33900"
"2006","225414","University of Houston-Clear Lake","Texas","7","45800","27500"
"2006","225414","University of Houston-Clear Lake","Texas","9","50400","29400"
"2006","225432","University of Houston-Downtown","Texas","7","38900","24800"
"2006","225432","University of Houston-Downtown","Texas","9","43200","31000"
"2006","225502","University of Houston-Victoria","Texas","7","39900","28200"
"2006","225502","University of Houston-Victoria","Texas","9","42100","24200"
"2006","225511","University of Houston","Texas","7","47200","35500"
"2006","225511","University of Houston","Texas","9","52700","40600"
"2006","226091","Lamar University","Texas","7","39000","27200"
"2006","226091","Lamar University","Texas","9","42900","31500"
"2006","226152","Texas A & M International University","Texas","7","40900","21600"
"2006","226152","Texas A & M International University","Texas","9","45100","25300"
"2006","226806","Midland College","Texas","7","32400","25800"
"2006","226806","Midland College","Texas","9","35300","25000"
"2006","226833","Midwestern State University","Texas","7","38300","35700"
"2006","226833","Midwestern State University","Texas","9","42500","35000"
"2006","227216","University of North Texas","Texas","7","41400","27100"
"2006","227216","University of North Texas","Texas","9","46500","31000"
"2006","227368","The University of Texas-Pan American","Texas","7","36700","25700"
"2006","227368","The University of Texas-Pan American","Texas","9","40600","26900"
"2006","227377","The University of Texas at Brownsville","Texas","7","32600","24700"
"2006","227377","The University of Texas at Brownsville","Texas","9","36000","27400"
"2006","227526","Prairie View A & M University","Texas","7","33100","23400"
"2006","227526","Prairie View A & M University","Texas","9","38100","24900"
"2006","227881","Sam Houston State University","Texas","7","39800","23300"
"2006","227881","Sam Houston State University","Texas","9","44300","33400"
"2006","228431","Stephen F Austin State University","Texas","7","39200","23600"
"2006","228431","Stephen F Austin State University","Texas","9","44600","30700"
"2006","228459","Texas State University-San Marcos","Texas","7","43000","28500"
"2006","228459","Texas State University-San Marcos","Texas","9","46700","29400"
"2006","228501","Sul Ross State University","Texas","7","35000","23100"
"2006","228501","Sul Ross State University","Texas","9","37000","22800"
"2006","228529","Tarleton State University","Texas","7","40800","25400"
"2006","228529","Tarleton State University","Texas","9","44000","27900"
"2006","228635","University of Texas Southwestern Medical Center at Dallas","Texas","7","76700","54500"
"2006","228635","University of Texas Southwestern Medical Center at Dallas","Texas","9","90400","62900"
"2006","228644","The University of Texas Health Science Center at San Antonio","Texas","7","75500","58100"
"2006","228644","The University of Texas Health Science Center at San Antonio","Texas","9","73500","78000"
"2006","228653","The University of Texas Medical Branch","Texas","7","70800","33800"
"2006","228653","The University of Texas Medical Branch","Texas","9","73500","35400"
"2006","228705","Texas A & M University-Kingsville","Texas","7","36400","25400"
"2006","228705","Texas A & M University-Kingsville","Texas","9","41100","35800"
"2006","228714","Texas A & M University at Galveston","Texas","7","54000","35300"
"2006","228714","Texas A & M University at Galveston","Texas","9","63400","50200"
"2006","228723","Texas A & M University","Texas","7","54000","35300"
"2006","228723","Texas A & M University","Texas","9","63400","50200"
"2006","228769","The University of Texas at Arlington","Texas","7","46200","29600"
"2006","228769","The University of Texas at Arlington","Texas","9","51300","37000"
"2006","228778","The University of Texas at Austin","Texas","7","51800","38200"
"2006","228778","The University of Texas at Austin","Texas","9","59700","45400"
"2006","228787","The University of Texas at Dallas","Texas","7","50600","30800"
"2006","228787","The University of Texas at Dallas","Texas","9","57400","36300"
"2006","228796","The University of Texas at El Paso","Texas","7","38000","23600"
"2006","228796","The University of Texas at El Paso","Texas","9","42600","26200"
"2006","228802","The University of Texas at Tyler","Texas","7","44200","26500"
"2006","228802","The University of Texas at Tyler","Texas","9","47700","31400"
"2006","228909","University of North Texas Health Science Center","Texas","7","Suppressed data","Suppressed data"
"2006","228909","University of North Texas Health Science Center","Texas","9","Suppressed data","Suppressed data"
"2006","229018","The University of Texas of the Permian Basin","Texas","7","40300","27600"
"2006","229018","The University of Texas of the Permian Basin","Texas","9","43500","25500"
"2006","229027","The University of Texas at San Antonio","Texas","7","41200","24300"
"2006","229027","The University of Texas at San Antonio","Texas","9","46400","28900"
"2006","229063","Texas Southern University","Texas","7","36300","49800"
"2006","229063","Texas Southern University","Texas","9","39800","35800"
"2006","229115","Texas Tech University","Texas","7","45000","28400"
"2006","229115","Texas Tech University","Texas","9","51600","35100"
"2006","229179","Texas Woman's University","Texas","7","44200","27500"
"2006","229179","Texas Woman's University","Texas","9","47300","28500"
"2006","229300","The University of Texas Health Science Center at Houston","Texas","7","76000","55300"
"2006","229300","The University of Texas Health Science Center at Houston","Texas","9","81900","53300"
"2006","229337","Texas Tech University Health Sciences Center","Texas","7","72000","53300"
"2006","229337","Texas Tech University Health Sciences Center","Texas","9","71600","45000"
"2006","229814","West Texas A & M University","Texas","7","39100","23700"
"2006","229814","West Texas A & M University","Texas","9","42700","37800"
"2006","407009","Arizona State University at the West Campus","Arizona","7","49200","36900"
"2006","407009","Arizona State University at the West Campus","Arizona","9","55000","46500"
"2006","409315","South Texas College","Texas","7","30900","24300"
"2006","409315","South Texas College","Texas","9","34400","31900"
"2006","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","7","Suppressed data","Suppressed data"
"2006","416801","The University of Texas M.D.  Anderson Cancer Center","Texas","9","Suppressed data","Suppressed data"
"2006","420574","Arizona State University at the Polytechnic Campus","Arizona","7","49200","36900"
"2006","420574","Arizona State University at the Polytechnic Campus","Arizona","9","55000","46500"
"2006","433660","Florida Gulf Coast University","Florida","7","45300","31100"
"2006","433660","Florida Gulf Coast University","Florida","9","49400","35300"
"2006","448886","Arizona State University at the Downtown Phoenix Campus","Arizona","7","49200","36900"
"2006","448886","Arizona State University at the Downtown Phoenix Campus","Arizona","9","55000","46500"
"2005","104151","Arizona State University at the Tempe Campus","Arizona","6","46300","37700"
"2005","104151","Arizona State University at the Tempe Campus","Arizona","8","51600","42300"
"2005","104179","University of Arizona","Arizona","6","44200","43700"
"2005","104179","University of Arizona","Arizona","8","49400","37500"
"2005","105330","Northern Arizona University","Arizona","6","40200","32700"
"2005","105330","Northern Arizona University","Arizona","8","43100","28400"
"2005","132903","University of Central Florida","Florida","6","41800","29700"
"2005","132903","University of Central Florida","Florida","8","46400","34300"
"2005","133021","Chipola College","Florida","6","28500","17300"
"2005","133021","Chipola College","Florida","8","29400","18200"
"2005","133650","Florida Agricultural and Mechanical University","Florida","6","39400","28100"
"2005","133650","Florida Agricultural and Mechanical University","Florida","8","44800","33000"
"2005","133669","Florida Atlantic University","Florida","6","42300","29200"
"2005","133669","Florida Atlantic University","Florida","8","47400","34200"
"2005","133951","Florida International University","Florida","6","41900","26300"
"2005","133951","Florida International University","Florida","8","48400","33700"
"2005","134097","Florida State University","Florida","6","41700","32600"
"2005","134097","Florida State University","Florida","8","47800","34700"
"2005","134130","University of Florida","Florida","6","48100","37800"
"2005","134130","University of Florida","Florida","8","56700","49600"
"2005","135717","Miami Dade College","Florida","6","32700","24700"
"2005","135717","Miami Dade College","Florida","8","36800","25600"
"2005","136172","University of North Florida","Florida","6","41200","25400"
"2005","136172","University of North Florida","Florida","8","46100","28200"
"2005","136233","Okaloosa-Walton College","Florida","6","28200","20400"
"2005","136233","Okaloosa-Walton College","Florida","8","30900","21800"
"2005","137078","St Petersburg College","Florida","6","31500","21900"
"2005","137078","St Petersburg College","Florida","8","34200","23800"
"2005","137351","University of South Florida","Florida","6","40100","29300"
"2005","137351","University of South Florida","Florida","8","45200","33100"
"2005","138354","The University of West Florida","Florida","6","36500","22600"
"2005","138354","The University of West Florida","Florida","8","40500","26100"
"2005","138716","Albany State University","Georgia","6","28500","17700"
"2005","138716","Albany State University","Georgia","8","30200","19100"
"2005","138789","Armstrong Atlantic State University","Georgia","6","34600","22900"
"2005","138789","Armstrong Atlantic State University","Georgia","8","36200","24200"
"2005","138983","Augusta State University","Georgia","6","31100","20400"
"2005","138983","Augusta State University","Georgia","8","35200","24000"
"2005","139311","Clayton  State University","Georgia","6","38100","26100"
"2005","139311","Clayton  State University","Georgia","8","39500","26000"
"2005","139366","Columbus State University","Georgia","6","32100","20100"
"2005","139366","Columbus State University","Georgia","8","37300","23200"
"2005","139463","Dalton State College","Georgia","6","28600","18500"
"2005","139463","Dalton State College","Georgia","8","32300","23900"
"2005","139719","Fort Valley State University","Georgia","6","26700","16600"
"2005","139719","Fort Valley State University","Georgia","8","30000","19100"
"2005","139755","Georgia Institute of Technology-Main Campus","Georgia","6","57200","36100"
"2005","139755","Georgia Institute of Technology-Main Campus","Georgia","8","64600","40900"
"2005","139764","Georgia Southwestern State University","Georgia","6","33600","22400"
"2005","139764","Georgia Southwestern State University","Georgia","8","35700","22800"
"2005","139861","Georgia College and State University","Georgia","6","36000","20500"
"2005","139861","Georgia College and State University","Georgia","8","38800","21700"
"2005","139931","Georgia Southern University","Georgia","6","35300","21800"
"2005","139931","Georgia Southern University","Georgia","8","40600","29500"
"2005","139940","Georgia State University","Georgia","6","39000","26500"
"2005","139940","Georgia State University","Georgia","8","43200","30300"
"2005","139959","University of Georgia","Georgia","6","43300","40600"
"2005","139959","University of Georgia","Georgia","8","51100","52300"
"2005","140164","Kennesaw State University","Georgia","6","39000","29800"
"2005","140164","Kennesaw State University","Georgia","8","43300","30600"
"2005","140322","Macon State College","Georgia","6","33200","29100"
"2005","140322","Macon State College","Georgia","8","34300","22100"
"2005","140401","Medical College of Georgia","Georgia","6","61100","33000"
"2005","140401","Medical College of Georgia","Georgia","8","62400","30400"
"2005","140669","North Georgia College & State University","Georgia","6","36800","21900"
"2005","140669","North Georgia College & State University","Georgia","8","41200","24600"
"2005","140960","Savannah State University","Georgia","6","28400","17800"
"2005","140960","Savannah State University","Georgia","8","29100","22800"
"2005","141097","Southern Polytechnic State University","Georgia","6","47700","34600"
"2005","141097","Southern Polytechnic State University","Georgia","8","53400","29700"
"2005","141264","Valdosta State University","Georgia","6","34200","19800"
"2005","141264","Valdosta State University","Georgia","8","37100","22800"
"2005","141334","University of West Georgia","Georgia","6","33600","22200"
"2005","141334","University of West Georgia","Georgia","8","38700","25400"
"2005","173124","Bemidji State University","Minnesota","6","32600","18600"
"2005","173124","Bemidji State University","Minnesota","8","35700","20700"
"2005","173920","Minnesota State University-Mankato","Minnesota","6","38700","20900"
"2005","173920","Minnesota State University-Mankato","Minnesota","8","43900","26700"
"2005","174020","Metropolitan State University","Minnesota","6","40800","23100"
"2005","174020","Metropolitan State University","Minnesota","8","41900","27900"
"2005","174066","University of Minnesota-Twin Cities","Minnesota","6","43400","28800"
"2005","174066","University of Minnesota-Twin Cities","Minnesota","8","48900","32100"
"2005","174075","University of Minnesota-Crookston","Minnesota","6","34900","22000"
"2005","174075","University of Minnesota-Crookston","Minnesota","8","36000","20800"
"2005","174233","University of Minnesota-Duluth","Minnesota","6","39200","21400"
"2005","174233","University of Minnesota-Duluth","Minnesota","8","44400","25500"
"2005","174251","University of Minnesota-Morris","Minnesota","6","35100","21000"
"2005","174251","University of Minnesota-Morris","Minnesota","8","43000","31200"
"2005","174358","Minnesota State University-Moorhead","Minnesota","6","34300","21600"
"2005","174358","Minnesota State University-Moorhead","Minnesota","8","38600","23500"
"2005","174783","Saint Cloud State University","Minnesota","6","37300","19100"
"2005","174783","Saint Cloud State University","Minnesota","8","41200","28900"
"2005","175078","Southwest Minnesota State University","Minnesota","6","32900","16900"
"2005","175078","Southwest Minnesota State University","Minnesota","8","38400","27300"
"2005","175272","Winona State University","Minnesota","6","37900","19000"
"2005","175272","Winona State University","Minnesota","8","42100","23600"
"2005","200800","University of Akron Main Campus","Ohio","6","32300","21300"
"2005","200800","University of Akron Main Campus","Ohio","8","36700","29300"
"2005","201441","Bowling Green State University-Main Campus","Ohio","6","35900","24100"
"2005","201441","Bowling Green State University-Main Campus","Ohio","8","41900","28900"
"2005","201690","Central State University","Ohio","6","25600","18300"
"2005","201690","Central State University","Ohio","8","29500","41500"
"2005","201885","University of Cincinnati-Main Campus","Ohio","6","38400","31600"
"2005","201885","University of Cincinnati-Main Campus","Ohio","8","42600","31400"
"2005","201955","University of Cincinnati-Raymond Walters College","Ohio","6","38400","31600"
"2005","201955","University of Cincinnati-Raymond Walters College","Ohio","8","42600","31400"
"2005","202134","Cleveland State University","Ohio","6","36600","23500"
"2005","202134","Cleveland State University","Ohio","8","40600","27500"
"2005","202648","Edison State Community College","Ohio","6","28500","20400"
"2005","202648","Edison State Community College","Ohio","8","31200","22100"
"2005","203492","Kent State University-Salem Campus","Ohio","6","32300","22500"
"2005","203492","Kent State University-Salem Campus","Ohio","8","36400","26100"
"2005","203517","Kent State University-Kent Campus","Ohio","6","32300","22500"
"2005","203517","Kent State University-Kent Campus","Ohio","8","36400","26100"
"2005","203951","Medical University of Ohio at Toledo","Ohio","6","Suppressed data","Suppressed data"
"2005","203951","Medical University of Ohio at Toledo","Ohio","8","Suppressed data","Suppressed data"
"2005","204006","Miami University-Hamilton","Ohio","6","41400","26400"
"2005","204006","Miami University-Hamilton","Ohio","8","49500","40000"
"2005","204015","Miami University-Middletown","Ohio","6","41400","26400"
"2005","204015","Miami University-Middletown","Ohio","8","49500","40000"
"2005","204024","Miami University-Oxford","Ohio","6","41400","26400"
"2005","204024","Miami University-Oxford","Ohio","8","49500","40000"
"2005","204477","Northeastern Ohio Universities College of Medicine","Ohio","6","Suppressed data","Suppressed data"
"2005","204477","Northeastern Ohio Universities College of Medicine","Ohio","8","Suppressed data","Suppressed data"
"2005","204671","Ohio State University-Lima Campus","Ohio","6","38600","28100"
"2005","204671","Ohio State University-Lima Campus","Ohio","8","43800","31400"
"2005","204680","Ohio State University-Mansfield Campus","Ohio","6","38600","28100"
"2005","204680","Ohio State University-Mansfield Campus","Ohio","8","43800","31400"
"2005","204699","Ohio State University-Marion Campus","Ohio","6","38600","28100"
"2005","204699","Ohio State University-Marion Campus","Ohio","8","43800","31400"
"2005","204705","Ohio State University-Newark Campus","Ohio","6","38600","28100"
"2005","204705","Ohio State University-Newark Campus","Ohio","8","43800","31400"
"2005","204796","Ohio State University-Main Campus","Ohio","6","38600","28100"
"2005","204796","Ohio State University-Main Campus","Ohio","8","43800","31400"
"2005","204802","Ohio University-Eastern Campus","Ohio","6","34900","20900"
"2005","204802","Ohio University-Eastern Campus","Ohio","8","40800","29300"
"2005","204820","Ohio University-Chillicothe Campus","Ohio","6","34900","20900"
"2005","204820","Ohio University-Chillicothe Campus","Ohio","8","40800","29300"
"2005","204839","Ohio University-Southern Campus","Ohio","6","34900","20900"
"2005","204839","Ohio University-Southern Campus","Ohio","8","40800","29300"
"2005","204848","Ohio University-Lancaster Campus","Ohio","6","34900","20900"
"2005","204848","Ohio University-Lancaster Campus","Ohio","8","40800","29300"
"2005","204857","Ohio University-Main Campus","Ohio","6","34900","20900"
"2005","204857","Ohio University-Main Campus","Ohio","8","40800","29300"
"2005","204866","Ohio University-Zanesville Campus","Ohio","6","34900","20900"
"2005","204866","Ohio University-Zanesville Campus","Ohio","8","40800","29300"
"2005","205443","Shawnee State University","Ohio","6","29500","23500"
"2005","205443","Shawnee State University","Ohio","8","32700","22600"
"2005","206084","University of Toledo","Ohio","6","37200","30200"
"2005","206084","University of Toledo","Ohio","8","40400","27500"
"2005","206604","Wright State University-Main Campus","Ohio","6","35400","21100"
"2005","206604","Wright State University-Main Campus","Ohio","8","41000","27100"
"2005","206695","Youngstown State University","Ohio","6","31800","23300"
"2005","206695","Youngstown State University","Ohio","8","36000","24000"
"2005","222831","Angelo State University","Texas","6","33900","20500"
"2005","222831","Angelo State University","Texas","8","38500","22900"
"2005","223214","Texas A & M University System Health Science Center","Texas","6","Suppressed data","Suppressed data"
"2005","223214","Texas A & M University System Health Science Center","Texas","8","Suppressed data","Suppressed data"
"2005","223506","Brazosport College","Texas","6","28500","19700"
"2005","223506","Brazosport College","Texas","8","31900","22800"
"2005","224147","Texas A & M University-Corpus Christi","Texas","6","37200","22300"
"2005","224147","Texas A & M University-Corpus Christi","Texas","8","42300","23900"
"2005","224545","Texas A & M University-Texarkana","Texas","6","32400","17900"
"2005","224545","Texas A & M University-Texarkana","Texas","8","36700","20900"
"2005","224554","Texas A & M University-Commerce","Texas","6","34700","27600"
"2005","224554","Texas A & M University-Commerce","Texas","8","38400","23100"
"2005","225414","University of Houston-Clear Lake","Texas","6","42400","23200"
"2005","225414","University of Houston-Clear Lake","Texas","8","47000","26100"
"2005","225432","University of Houston-Downtown","Texas","6","35600","21200"
"2005","225432","University of Houston-Downtown","Texas","8","39800","26200"
"2005","225502","University of Houston-Victoria","Texas","6","37800","20700"
"2005","225502","University of Houston-Victoria","Texas","8","39400","22400"
"2005","225511","University of Houston","Texas","6","42700","30600"
"2005","225511","University of Houston","Texas","8","48200","33500"
"2005","226091","Lamar University","Texas","6","35700","26000"
"2005","226091","Lamar University","Texas","8","40800","30000"
"2005","226152","Texas A & M International University","Texas","6","39000","22300"
"2005","226152","Texas A & M International University","Texas","8","41700","23300"
"2005","226806","Midland College","Texas","6","28700","21300"
"2005","226806","Midland College","Texas","8","32900","23200"
"2005","226833","Midwestern State University","Texas","6","36100","35400"
"2005","226833","Midwestern State University","Texas","8","40100","34200"
"2005","227216","University of North Texas","Texas","6","38300","25200"
