"year","unitid","inst_name","state_name","years_since_entering_repay","repay_rate","repay_rate_female","repay_rate_male","repay_rate_firstgen","repay_count_female","repay_count_male","repay_count_firstgen"
"2013","203465","Kent State University at Stark","Ohio","5","0.609152","0.601206","0.62193","0.576346","7465","4642","5927"
"2013","203465","Kent State University at Stark","Ohio","7","0.70611","0.703014","0.711147","0.679309","7997","4916","6486"
"2013","203474","Kent State University at Trumbull","Ohio","1","0.397715","0.385755","0.416549","0.342829","11134","7070","9197"
"2013","203474","Kent State University at Trumbull","Ohio","3","0.493012","0.488129","0.500725","0.453828","8719","5520","7223"
"2013","203474","Kent State University at Trumbull","Ohio","5","0.609152","0.601206","0.62193","0.576346","7465","4642","5927"
"2013","203474","Kent State University at Trumbull","Ohio","7","0.70611","0.703014","0.711147","0.679309","7997","4916","6486"
"2013","203483","Kent State University at Tuscarawas","Ohio","1","0.397715","0.385755","0.416549","0.342829","11134","7070","9197"
"2013","203483","Kent State University at Tuscarawas","Ohio","3","0.493012","0.488129","0.500725","0.453828","8719","5520","7223"
"2013","203483","Kent State University at Tuscarawas","Ohio","5","0.609152","0.601206","0.62193","0.576346","7465","4642","5927"
"2013","203483","Kent State University at Tuscarawas","Ohio","7","0.70611","0.703014","0.711147","0.679309","7997","4916","6486"
"2013","203492","Kent State University at Salem","Ohio","1","0.397715","0.385755","0.416549","0.342829","11134","7070","9197"
"2013","203492","Kent State University at Salem","Ohio","3","0.493012","0.488129","0.500725","0.453828","8719","5520","7223"
"2013","203492","Kent State University at Salem","Ohio","5","0.609152","0.601206","0.62193","0.576346","7465","4642","5927"
"2013","203492","Kent State University at Salem","Ohio","7","0.70611","0.703014","0.711147","0.679309","7997","4916","6486"
"2013","203517","Kent State University at Kent","Ohio","1","0.397715","0.385755","0.416549","0.342829","11134","7070","9197"
"2013","203517","Kent State University at Kent","Ohio","3","0.493012","0.488129","0.500725","0.453828","8719","5520","7223"
"2013","203517","Kent State University at Kent","Ohio","5","0.609152","0.601206","0.62193","0.576346","7465","4642","5927"
"2013","203517","Kent State University at Kent","Ohio","7","0.70611","0.703014","0.711147","0.679309","7997","4916","6486"
"2013","203526","Kent State University at Geauga","Ohio","1","0.397715","0.385755","0.416549","0.342829","11134","7070","9197"
"2013","203526","Kent State University at Geauga","Ohio","3","0.493012","0.488129","0.500725","0.453828","8719","5520","7223"
"2013","203526","Kent State University at Geauga","Ohio","5","0.609152","0.601206","0.62193","0.576346","7465","4642","5927"
"2013","203526","Kent State University at Geauga","Ohio","7","0.70611","0.703014","0.711147","0.679309","7997","4916","6486"
"2013","204006","Miami University-Hamilton","Ohio","1","0.522306","0.508189","0.539785","0.367007","4030","3255","2643"
"2013","204006","Miami University-Hamilton","Ohio","3","0.580748","0.578993","0.58289","0.440383","3437","2817","2298"
"2013","204006","Miami University-Hamilton","Ohio","5","0.681366","0.687414","0.673533","0.579235","2892","2233","1830"
"2013","204006","Miami University-Hamilton","Ohio","7","0.793335","0.791911","0.795228","0.710674","3066","2305","1780"
"2013","204015","Miami University-Middletown","Ohio","1","0.522306","0.508189","0.539785","0.367007","4030","3255","2643"
"2013","204015","Miami University-Middletown","Ohio","3","0.580748","0.578993","0.58289","0.440383","3437","2817","2298"
"2013","204015","Miami University-Middletown","Ohio","5","0.681366","0.687414","0.673533","0.579235","2892","2233","1830"
"2013","204015","Miami University-Middletown","Ohio","7","0.793335","0.791911","0.795228","0.710674","3066","2305","1780"
"2013","204024","Miami University-Oxford","Ohio","1","0.522306","0.508189","0.539785","0.367007","4030","3255","2643"
"2013","204024","Miami University-Oxford","Ohio","3","0.580748","0.578993","0.58289","0.440383","3437","2817","2298"
"2013","204024","Miami University-Oxford","Ohio","5","0.681366","0.687414","0.673533","0.579235","2892","2233","1830"
"2013","204024","Miami University-Oxford","Ohio","7","0.793335","0.791911","0.795228","0.710674","3066","2305","1780"
"2013","204477","Northeast Ohio Medical University","Ohio","1","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","204477","Northeast Ohio Medical University","Ohio","3","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","204671","Ohio State University-Lima Campus","Ohio","1","0.577974","0.555493","0.600565","0.498664","8893","8850","5990"
"2013","204671","Ohio State University-Lima Campus","Ohio","3","0.640439","0.61877","0.661306","0.583556","7725","8022","5607"
"2013","204671","Ohio State University-Lima Campus","Ohio","5","0.702033","0.690168","0.713836","0.651034","7262","7300","5224"
"2013","204671","Ohio State University-Lima Campus","Ohio","7","0.789132","0.786438","0.792015","0.759697","7801","7289","5543"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","1","0.577974","0.555493","0.600565","0.498664","8893","8850","5990"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","3","0.640439","0.61877","0.661306","0.583556","7725","8022","5607"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","5","0.702033","0.690168","0.713836","0.651034","7262","7300","5224"
"2013","204680","Ohio State University-Mansfield Campus","Ohio","7","0.789132","0.786438","0.792015","0.759697","7801","7289","5543"
"2013","204699","Ohio State University-Marion Campus","Ohio","1","0.577974","0.555493","0.600565","0.498664","8893","8850","5990"
"2013","204699","Ohio State University-Marion Campus","Ohio","3","0.640439","0.61877","0.661306","0.583556","7725","8022","5607"
"2013","204699","Ohio State University-Marion Campus","Ohio","5","0.702033","0.690168","0.713836","0.651034","7262","7300","5224"
"2013","204699","Ohio State University-Marion Campus","Ohio","7","0.789132","0.786438","0.792015","0.759697","7801","7289","5543"
"2013","204705","Ohio State University-Newark Campus","Ohio","1","0.577974","0.555493","0.600565","0.498664","8893","8850","5990"
"2013","204705","Ohio State University-Newark Campus","Ohio","3","0.640439","0.61877","0.661306","0.583556","7725","8022","5607"
"2013","204705","Ohio State University-Newark Campus","Ohio","5","0.702033","0.690168","0.713836","0.651034","7262","7300","5224"
"2013","204705","Ohio State University-Newark Campus","Ohio","7","0.789132","0.786438","0.792015","0.759697","7801","7289","5543"
"2013","204796","Ohio State University-Main Campus","Ohio","1","0.577974","0.555493","0.600565","0.498664","8893","8850","5990"
"2013","204796","Ohio State University-Main Campus","Ohio","3","0.640439","0.61877","0.661306","0.583556","7725","8022","5607"
"2013","204796","Ohio State University-Main Campus","Ohio","5","0.702033","0.690168","0.713836","0.651034","7262","7300","5224"
"2013","204796","Ohio State University-Main Campus","Ohio","7","0.789132","0.786438","0.792015","0.759697","7801","7289","5543"
"2013","204802","Ohio University-Eastern Campus","Ohio","1","0.470759","0.447338","0.506322","0.389262","8526","5615","6109"
"2013","204802","Ohio University-Eastern Campus","Ohio","3","0.52962","0.513998","0.550539","0.43887","6465","4828","4744"
"2013","204802","Ohio University-Eastern Campus","Ohio","5","0.647669","0.632236","0.669683","0.575258","5044","3536","3581"
"2013","204802","Ohio University-Eastern Campus","Ohio","7","0.743361","0.730381","0.761218","0.67424","5059","3677","3521"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","1","0.470759","0.447338","0.506322","0.389262","8526","5615","6109"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","3","0.52962","0.513998","0.550539","0.43887","6465","4828","4744"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","5","0.647669","0.632236","0.669683","0.575258","5044","3536","3581"
"2013","204820","Ohio University-Chillicothe Campus","Ohio","7","0.743361","0.730381","0.761218","0.67424","5059","3677","3521"
"2013","204839","Ohio University-Southern Campus","Ohio","1","0.470759","0.447338","0.506322","0.389262","8526","5615","6109"
"2013","204839","Ohio University-Southern Campus","Ohio","3","0.52962","0.513998","0.550539","0.43887","6465","4828","4744"
"2013","204839","Ohio University-Southern Campus","Ohio","5","0.647669","0.632236","0.669683","0.575258","5044","3536","3581"
"2013","204839","Ohio University-Southern Campus","Ohio","7","0.743361","0.730381","0.761218","0.67424","5059","3677","3521"
"2013","204848","Ohio University-Lancaster Campus","Ohio","1","0.470759","0.447338","0.506322","0.389262","8526","5615","6109"
"2013","204848","Ohio University-Lancaster Campus","Ohio","3","0.52962","0.513998","0.550539","0.43887","6465","4828","4744"
"2013","204848","Ohio University-Lancaster Campus","Ohio","5","0.647669","0.632236","0.669683","0.575258","5044","3536","3581"
"2013","204848","Ohio University-Lancaster Campus","Ohio","7","0.743361","0.730381","0.761218","0.67424","5059","3677","3521"
"2013","204857","Ohio University-Main Campus","Ohio","1","0.470759","0.447338","0.506322","0.389262","8526","5615","6109"
"2013","204857","Ohio University-Main Campus","Ohio","3","0.52962","0.513998","0.550539","0.43887","6465","4828","4744"
"2013","204857","Ohio University-Main Campus","Ohio","5","0.647669","0.632236","0.669683","0.575258","5044","3536","3581"
"2013","204857","Ohio University-Main Campus","Ohio","7","0.743361","0.730381","0.761218","0.67424","5059","3677","3521"
"2013","204866","Ohio University-Zanesville Campus","Ohio","1","0.470759","0.447338","0.506322","0.389262","8526","5615","6109"
"2013","204866","Ohio University-Zanesville Campus","Ohio","3","0.52962","0.513998","0.550539","0.43887","6465","4828","4744"
"2013","204866","Ohio University-Zanesville Campus","Ohio","5","0.647669","0.632236","0.669683","0.575258","5044","3536","3581"
"2013","204866","Ohio University-Zanesville Campus","Ohio","7","0.743361","0.730381","0.761218","0.67424","5059","3677","3521"
"2013","205443","Shawnee State University","Ohio","1","0.31593","0.304","0.330882","0.289571","1875","1496","1889"
"2013","205443","Shawnee State University","Ohio","3","0.390112","0.377627","0.406643","0.382877","1475","1114","1460"
"2013","205443","Shawnee State University","Ohio","5","0.483191","0.47599","0.493797","0.440878","1187","806","1184"
"2013","205443","Shawnee State University","Ohio","7","0.627017","0.628156","0.62529","0.614798","1307","862","1311"
"2013","206084","University of Toledo","Ohio","1","0.403433","0.369883","0.438879","0.360378","4788","4532","4018"
"2013","206084","University of Toledo","Ohio","3","0.463863","0.452617","0.475902","0.426896","4242","3963","3495"
"2013","206084","University of Toledo","Ohio","5","0.577283","0.570969","0.583785","0.548614","3417","3318","2849"
"2013","206084","University of Toledo","Ohio","7","0.686277","0.685574","0.687062","0.657468","3667","3285","3080"
"2013","206604","Wright State University-Main Campus","Ohio","1","0.456752","0.440211","0.47961","0.423724","4541","3286","3448"
"2013","206604","Wright State University-Main Campus","Ohio","3","0.565183","0.559087","0.573562","0.532674","3681","2678","2831"
"2013","206604","Wright State University-Main Campus","Ohio","5","0.664927","0.663393","0.66716","0.644495","2953","2028","2180"
"2013","206604","Wright State University-Main Campus","Ohio","7","0.759762","0.762367","0.755968","0.733865","3295","2262","2510"
"2013","206613","Wright State University-Lake Campus","Ohio","1","0.456752","0.440211","0.47961","0.423724","4541","3286","3448"
"2013","206613","Wright State University-Lake Campus","Ohio","3","0.565183","0.559087","0.573562","0.532674","3681","2678","2831"
"2013","206613","Wright State University-Lake Campus","Ohio","5","0.664927","0.663393","0.66716","0.644495","2953","2028","2180"
"2013","206613","Wright State University-Lake Campus","Ohio","7","0.759762","0.762367","0.755968","0.733865","3295","2262","2510"
"2013","206695","Youngstown State University","Ohio","1","0.310242","0.28561","0.338321","0.279459","4114","3609","4362"
"2013","206695","Youngstown State University","Ohio","3","0.379833","0.365641","0.395827","0.353257","3673","3259","3915"
"2013","206695","Youngstown State University","Ohio","5","0.490053","0.479443","0.503766","0.465861","3089","2390","3061"
"2013","206695","Youngstown State University","Ohio","7","0.640057","0.63349","0.648738","0.622476","3195","2417","3070"
"2013","222831","Angelo State University","Texas","1","0.486874","0.484587","0.489703","0.450673","1622","1311","1338"
"2013","222831","Angelo State University","Texas","3","0.550087","0.570608","0.526902","0.511765","1218","1078","1020"
"2013","222831","Angelo State University","Texas","5","0.624063","0.639048","0.606667","0.606477","1219","1050","1019"
"2013","222831","Angelo State University","Texas","7","0.733226","0.769679","0.68784","0.729849","1372","1102","1129"
"2013","223214","Texas A & M University Health Science Center","Texas","1","0.776564","0.770146","0.782491","0.7346","4790","5186","2841"
"2013","223214","Texas A & M University Health Science Center","Texas","3","0.812187","0.819922","0.804983","0.759705","4337","4656","2576"
"2013","223214","Texas A & M University Health Science Center","Texas","5","0.85274","0.850165","0.855199","0.824664","3931","4116","2230"
"2013","223214","Texas A & M University Health Science Center","Texas","7","0.910702","0.917789","0.90359","0.895042","4975","4958","2763"
"2013","223506","Brazosport College","Texas","1","0.417989","0.386364","0.491228","0.420455","132","57","88"
"2013","223506","Brazosport College","Texas","3","0.473684","0.507692","0.4","0.466667","65","30","45"
"2013","223506","Brazosport College","Texas","5","0.433333","0.414286","0.5","Suppressed data","70","20","49"
"2013","223506","Brazosport College","Texas","7","0.4375","0.428571","0.457143","0.481481","77","35","54"
"2013","224147","Texas A & M University-Corpus Christi","Texas","1","0.492682","0.496018","0.487142","0.461691","2260","1361","1514"
"2013","224147","Texas A & M University-Corpus Christi","Texas","3","0.553635","0.562001","0.540404","0.527027","1879","1188","1258"
"2013","224147","Texas A & M University-Corpus Christi","Texas","5","0.645078","0.651967","0.633789","0.61461","1678","1024","1191"
"2013","224147","Texas A & M University-Corpus Christi","Texas","7","0.767851","0.771382","0.761538","0.755217","1859","1040","1246"
"2013","224545","Texas A & M University-Texarkana","Texas","1","0.509901","0.514943","0.497076","0.564784","435","171","301"
"2013","224545","Texas A & M University-Texarkana","Texas","3","0.55496","0.556314","0.55","0.514286","293","80","175"
"2013","224545","Texas A & M University-Texarkana","Texas","5","0.618297","0.614173","0.634921","0.621302","254","63","169"
"2013","224545","Texas A & M University-Texarkana","Texas","7","0.741742","0.735507","0.77193","0.723529","276","57","170"
"2013","224554","Texas A & M University-Commerce","Texas","1","0.386737","0.377602","0.405223","0.370592","2402","1187","1673"
"2013","224554","Texas A & M University-Commerce","Texas","3","0.426742","0.428327","0.423673","0.427419","1751","904","1240"
"2013","224554","Texas A & M University-Commerce","Texas","5","0.494172","0.495663","0.491667","0.47691","1614","960","1191"
"2013","224554","Texas A & M University-Commerce","Texas","7","0.660608","0.68653","0.615217","0.663325","1611","920","1197"
"2013","225414","University of Houston-Clear Lake","Texas","1","0.502946","0.498152","0.515564","0.506977","1353","514","860"
"2013","225414","University of Houston-Clear Lake","Texas","3","0.568182","0.56446","0.577982","0.585535","1148","436","719"
"2013","225414","University of Houston-Clear Lake","Texas","5","0.66352","0.66362","0.663239","0.661267","1094","389","679"
"2013","225414","University of Houston-Clear Lake","Texas","7","0.785493","0.785714","0.784946","0.794366","1148","465","710"
"2013","225432","University of Houston-Downtown","Texas","1","0.350009","0.338749","0.37256","0.34776","3693","1844","2634"
"2013","225432","University of Houston-Downtown","Texas","3","0.434121","0.42457","0.453787","0.434655","2963","1439","2043"
"2013","225432","University of Houston-Downtown","Texas","5","0.507509","0.501062","0.520443","0.506833","2355","1174","1683"
"2013","225432","University of Houston-Downtown","Texas","7","0.638019","0.649749","0.617544","0.649323","1990","1140","1403"
"2013","225502","University of Houston-Victoria","Texas","1","0.443327","0.444724","0.439597","0.434702","796","298","536"
"2013","225502","University of Houston-Victoria","Texas","3","0.560178","0.574468","0.512821","0.560372","517","156","323"
"2013","225502","University of Houston-Victoria","Texas","5","0.607076","0.605568","0.613208","0.631179","431","106","263"
"2013","225502","University of Houston-Victoria","Texas","7","0.761404","0.780488","0.689076","0.770073","451","119","274"
"2013","225511","University of Houston","Texas","1","0.557124","0.551537","0.563538","0.549025","5530","4816","3947"
"2013","225511","University of Houston","Texas","3","0.608956","0.605072","0.613563","0.607101","4811","4055","3380"
"2013","225511","University of Houston","Texas","5","0.68614","0.684294","0.688406","0.684936","4406","3588","3193"
"2013","225511","University of Houston","Texas","7","0.784629","0.794336","0.772287","0.77688","5120","4027","3590"
"2013","226091","Lamar University","Texas","1","0.364118","0.363605","0.36504","0.342761","2907","1619","2086"
"2013","226091","Lamar University","Texas","3","0.414606","0.406407","0.428914","0.422509","2185","1252","1626"
"2013","226091","Lamar University","Texas","5","0.50885","0.502273","0.521008","0.511382","1760","952","1230"
"2013","226091","Lamar University","Texas","7","0.659643","0.646456","0.684838","0.650376","2243","1174","1596"
"2013","226152","Texas A & M International University","Texas","1","0.460056","0.448404","0.480154","0.447789","1347","781","1063"
"2013","226152","Texas A & M International University","Texas","3","0.521765","0.530331","0.5053","0.518204","1088","566","824"
"2013","226152","Texas A & M International University","Texas","5","0.573876","0.570194","0.581053","0.589862","926","475","651"
"2013","226152","Texas A & M International University","Texas","7","0.735473","0.743687","0.717452","0.751456","792","361","515"
"2013","226806","Midland College","Texas","1","0.508197","0.515152","0.490196","0.445783","132","51","83"
"2013","226806","Midland College","Texas","3","0.580838","0.578125","0.589744","0.642857","128","39","84"
"2013","226806","Midland College","Texas","5","0.604651","0.620155","0.55814","0.626667","129","43","75"
"2013","226806","Midland College","Texas","7","0.677885","0.678571","0.676471","0.701923","140","68","104"
"2013","226833","Midwestern State University","Texas","1","0.504489","0.537681","0.456726","0.478088","1380","959","1004"
"2013","226833","Midwestern State University","Texas","3","0.602076","0.618197","0.579693","0.566938","1176","847","859"
"2013","226833","Midwestern State University","Texas","5","0.649142","0.680695","0.60084","0.615487","1093","714","749"
"2013","226833","Midwestern State University","Texas","7","0.740217","0.782051","0.680412","0.708779","1248","873","934"
"2013","227216","University of North Texas","Texas","1","0.49581","0.499001","0.49185","0.456229","7004","5644","4535"
"2013","227216","University of North Texas","Texas","3","0.584985","0.589646","0.578849","0.558072","6336","4813","3797"
"2013","227216","University of North Texas","Texas","5","0.641907","0.64216","0.641562","0.607538","5427","3970","3343"
"2013","227216","University of North Texas","Texas","7","0.766236","0.785423","0.74094","0.742037","5639","4277","3485"
"2013","227368","The University of Texas-Pan American","Texas","1","0.449516","0.435984","0.467757","0.433829","2968","2202","2826"
"2013","227368","The University of Texas-Pan American","Texas","3","0.522903","0.531502","0.509782","0.524948","2730","1789","2385"
"2013","227368","The University of Texas-Pan American","Texas","5","0.621729","0.614384","0.633253","0.622807","2614","1666","2508"
"2013","227368","The University of Texas-Pan American","Texas","7","0.733189","0.743191","0.717064","0.734166","2570","1594","2321"
"2013","227377","The University of Texas at Brownsville","Texas","1","0.324807","0.31322","0.340664","0.33056","3298","2410","3125"
"2013","227377","The University of Texas at Brownsville","Texas","3","0.405563","0.404526","0.407049","0.415459","2519","1759","2277"
"2013","227377","The University of Texas at Brownsville","Texas","5","0.447605","0.447423","0.447884","0.438589","2425","1583","2239"
"2013","227377","The University of Texas at Brownsville","Texas","7","0.586207","0.605664","0.557078","0.579577","2295","1533","2174"
"2013","227526","Prairie View A & M University","Texas","1","0.222772","0.228894","0.214418","0.205298","2215","1623","1510"
"2013","227526","Prairie View A & M University","Texas","3","0.291043","0.313757","0.262706","0.28057","1890","1515","1333"
"2013","227526","Prairie View A & M University","Texas","5","0.381706","0.416821","0.337723","0.363806","1617","1291","1072"
"2013","227526","Prairie View A & M University","Texas","7","0.566283","0.606354","0.514858","0.517529","1857","1447","1198"
"2013","227881","Sam Houston State University","Texas","1","0.523557","0.512585","0.538618","0.498028","3377","2460","2536"
"2013","227881","Sam Houston State University","Texas","3","0.601123","0.603037","0.598432","0.580882","3227","2296","2312"
"2013","227881","Sam Houston State University","Texas","5","0.646498","0.642705","0.651848","0.635965","2824","2002","2052"
"2013","227881","Sam Houston State University","Texas","7","0.770315","0.770085","0.77066","0.758714","3062","2045","2209"
"2013","228431","Stephen F Austin State University","Texas","1","0.466894","0.474127","0.455647","0.426616","3208","2063","2119"
"2013","228431","Stephen F Austin State University","Texas","3","0.533862","0.551123","0.507239","0.489083","2983","1934","2061"
"2013","228431","Stephen F Austin State University","Texas","5","0.624082","0.633373","0.61066","0.596756","2493","1726","1726"
"2013","228431","Stephen F Austin State University","Texas","7","0.736297","0.746691","0.7205","0.722944","2795","1839","1848"
"2013","228459","Texas State University","Texas","1","0.488552","0.493083","0.482929","0.44541","6289","5067","4259"
"2013","228459","Texas State University","Texas","3","0.580796","0.592136","0.566911","0.545403","5188","4237","3513"
"2013","228459","Texas State University","Texas","5","0.696127","0.706285","0.683147","0.656444","4678","3661","3065"
"2013","228459","Texas State University","Texas","7","0.79978","0.815217","0.780061","0.778846","4600","3601","3016"
"2013","228501","Sul Ross State University","Texas","1","0.359569","0.380091","0.334559","0.339837","663","544","615"
"2013","228501","Sul Ross State University","Texas","3","0.409761","0.436364","0.376299","0.399225","605","481","516"
"2013","228501","Sul Ross State University","Texas","5","0.49953","0.5","0.498856","0.494662","626","437","562"
"2013","228501","Sul Ross State University","Texas","7","0.644499","0.669107","0.613084","0.651961","683","535","612"
"2013","228529","Tarleton State University","Texas","1","0.498623","0.492285","0.508524","0.48158","2657","1701","1873"
"2013","228529","Tarleton State University","Texas","3","0.589183","0.573842","0.611823","0.576406","2072","1404","1636"
"2013","228529","Tarleton State University","Texas","5","0.645518","0.648494","0.640902","0.638889","1926","1242","1404"
"2013","228529","Tarleton State University","Texas","7","0.780213","0.786534","0.77097","0.762311","2005","1371","1523"
"2013","228635","University of Texas Southwestern Medical Center","Texas","1","Suppressed data","Suppressed data","Suppressed data","Suppressed data","33","12","23"
"2013","228635","University of Texas Southwestern Medical Center","Texas","3","0.821429","Suppressed data","Suppressed data","Suppressed data","41","15","20"
"2013","228635","University of Texas Southwestern Medical Center","Texas","5","Suppressed data","Suppressed data","Suppressed data","Suppressed data","52","19","30"
"2013","228635","University of Texas Southwestern Medical Center","Texas","7","Suppressed data","Suppressed data","Suppressed data","Suppressed data","51","26","31"
"2013","228644","The University of Texas Health Science Center at San Antonio","Texas","1","0.764407","0.791667","0.671642","0.722222","456","134","216"
"2013","228644","The University of Texas Health Science Center at San Antonio","Texas","3","0.813462","0.840909","0.725806","0.805405","396","124","185"
"2013","228644","The University of Texas Health Science Center at San Antonio","Texas","5","0.835294","0.841954","0.805195","0.824859","348","77","177"
"2013","228644","The University of Texas Health Science Center at San Antonio","Texas","7","0.871269","0.884892","0.823529","0.884259","417","119","216"
"2013","228653","The University of Texas Medical Branch","Texas","1","0.789934","0.809783","0.707865","0.770186","368","89","161"
"2013","228653","The University of Texas Medical Branch","Texas","3","0.752","0.766773","0.677419","0.746753","313","62","154"
"2013","228653","The University of Texas Medical Branch","Texas","5","0.816479","0.842365","0.734375","0.767677","203","64","99"
"2013","228653","The University of Texas Medical Branch","Texas","7","0.891775","Suppressed data","Suppressed data","0.88764","189","42","89"
"2013","228705","Texas A & M University-Kingsville","Texas","1","0.411881","0.380365","0.448848","0.39438","2190","1867","2064"
"2013","228705","Texas A & M University-Kingsville","Texas","3","0.459564","0.465663","0.45261","0.43083","1660","1456","1518"
"2013","228705","Texas A & M University-Kingsville","Texas","5","0.527294","0.502899","0.55662","0.518025","1380","1148","1276"
"2013","228705","Texas A & M University-Kingsville","Texas","7","0.673212","0.694558","0.650506","0.659737","1470","1382","1443"
"2013","228723","Texas A & M University-College Station","Texas","1","0.776564","0.770146","0.782491","0.7346","4790","5186","2841"
"2013","228723","Texas A & M University-College Station","Texas","3","0.812187","0.819922","0.804983","0.759705","4337","4656","2576"
"2013","228723","Texas A & M University-College Station","Texas","5","0.85274","0.850165","0.855199","0.824664","3931","4116","2230"
"2013","228723","Texas A & M University-College Station","Texas","7","0.910702","0.917789","0.90359","0.895042","4975","4958","2763"
"2013","228769","The University of Texas at Arlington","Texas","1","0.496222","0.48145","0.518976","0.480992","6981","4532","4919"
"2013","228769","The University of Texas at Arlington","Texas","3","0.581188","0.577206","0.586893","0.559892","4896","3418","3331"
"2013","228769","The University of Texas at Arlington","Texas","5","0.661465","0.653988","0.671494","0.631113","4075","3038","2822"
"2013","228769","The University of Texas at Arlington","Texas","7","0.768978","0.772141","0.764403","0.755702","4494","3107","3025"
"2013","228778","The University of Texas at Austin","Texas","1","0.722222","0.727441","0.716256","0.671116","5386","4712","2697"
"2013","228778","The University of Texas at Austin","Texas","3","0.772766","0.786228","0.757555","0.720519","5010","4434","2544"
"2013","228778","The University of Texas at Austin","Texas","5","0.818555","0.830118","0.805611","0.772666","4509","4028","2217"
"2013","228778","The University of Texas at Austin","Texas","7","0.895111","0.907022","0.881468","0.860385","5711","4986","2600"
"2013","228787","The University of Texas at Dallas","Texas","1","0.577333","0.557952","0.595381","0.557911","1855","1992","1321"
"2013","228787","The University of Texas at Dallas","Texas","3","0.671897","0.660183","0.683551","0.65467","1748","1757","1167"
"2013","228787","The University of Texas at Dallas","Texas","5","0.712755","0.703849","0.722146","0.69636","1533","1454","1044"
"2013","228787","The University of Texas at Dallas","Texas","7","0.814735","0.816503","0.812707","0.804813","1733","1511","1122"
"2013","228796","The University of Texas at El Paso","Texas","1","0.394692","0.390637","0.400066","0.384281","4037","3047","3219"
"2013","228796","The University of Texas at El Paso","Texas","3","0.520586","0.530713","0.505907","0.503715","3435","2370","2692"
"2013","228796","The University of Texas at El Paso","Texas","5","0.599559","0.615876","0.575472","0.595359","2973","2014","2370"
"2013","228796","The University of Texas at El Paso","Texas","7","0.721183","0.748311","0.684031","0.713165","2813","2054","2294"
"2013","228802","The University of Texas at Tyler","Texas","1","0.510073","0.498638","0.52948","0.490114","1468","865","961"
"2013","228802","The University of Texas at Tyler","Texas","3","0.611213","0.599402","0.630072","0.601329","1338","838","903"
"2013","228802","The University of Texas at Tyler","Texas","5","0.632114","0.625203","0.643631","0.61748","1230","738","881"
"2013","228802","The University of Texas at Tyler","Texas","7","0.754368","0.747798","0.766141","0.754534","1249","697","827"
"2013","228909","University of North Texas Health Science Center","Texas","3","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","228909","University of North Texas Health Science Center","Texas","5","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","228909","University of North Texas Health Science Center","Texas","7","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data","Suppressed data"
"2013","229018","The University of Texas of the Permian Basin","Texas","1","0.52321","0.5","0.562633","0.526403","800","471","606"
"2013","229018","The University of Texas of the Permian Basin","Texas","3","0.571313","0.574333","0.565996","0.577741","787","447","611"
"2013","229018","The University of Texas of the Permian Basin","Texas","5","0.63038","0.605053","0.674365","0.625874","752","433","572"
"2013","229018","The University of Texas of the Permian Basin","Texas","7","0.746559","0.764778","0.711584","0.75","812","423","620"
"2013","229027","The University of Texas at San Antonio","Texas","1","0.485098","0.468171","0.502981","0.457197","5671","5368","4252"
"2013","229027","The University of Texas at San Antonio","Texas","3","0.559256","0.562955","0.554943","0.534495","5496","4714","4131"
"2013","229027","The University of Texas at San Antonio","Texas","5","0.611953","0.61314","0.610472","0.601471","5312","4259","3942"
"2013","229027","The University of Texas at San Antonio","Texas","7","0.739536","0.748104","0.728425","0.724769","5935","4577","4429"
"2013","229063","Texas Southern University","Texas","1","0.172052","0.17981","0.161198","0.16493","2942","2103","2207"
"2013","229063","Texas Southern University","Texas","3","0.229235","0.244787","0.209227","0.218222","2398","1864","1833"
"2013","229063","Texas Southern University","Texas","5","0.290671","0.313341","0.259109","0.2871","2751","1976","2062"
"2013","229063","Texas Southern University","Texas","7","0.46095","0.509317","0.400164","0.437731","3059","2434","2433"
"2013","229115","Texas Tech University","Texas","1","0.618158","0.620031","0.616595","0.555556","3874","4640","2763"
"2013","229115","Texas Tech University","Texas","3","0.695745","0.693576","0.6976","0.646362","3456","4041","2364"
"2013","229115","Texas Tech University","Texas","5","0.756835","0.767902","0.747477","0.710297","3184","3766","2185"
"2013","229115","Texas Tech University","Texas","7","0.845023","0.858961","0.832392","0.827558","3850","4248","2482"
"2013","229179","Texas Woman's University","Texas","1","0.482751","0.483685","0.473934","0.464305","3984","422","1835"
"2013","229179","Texas Woman's University","Texas","3","0.566164","0.563801","0.595506","0.566509","3315","267","1481"
"2013","229179","Texas Woman's University","Texas","5","0.617","0.617883","0.605634","0.604217","2740","213","1233"
